,srtm30_wgs84_Pantanal,srtm30_slope_Pantanal
3778,136.44890836,1.925269
3779,131.03026742,1.787582
3780,145.40436791,6.065248
3781,135.06304428,1.727354
3782,114.45666896,1.736474
3783,126.73440751,3.372556
3784,125.49284686,4.580328
3785,144.00263351,1.013246
3786,134.99200919,1.080293
3787,120.67128496,1.012226
3788,108.71005051,1.012476
3789,130.55945531,2.521732
3790,112.17089388,2.10206
3791,110.98861349,0.4864546
3792,143.07430527,2.110881
3793,126.9889859,2.836748
3794,125.51791522,1.396432
3795,113.63069532,1.010141
3796,133.12783144,1.404582
3797,146.98851702,2.020905
3798,121.11390565,0.3395517
3799,123.63397712,1.686979
3800,129.3072285,4.486727
3801,145.4257632,0.7400049
3802,135.9659373,2.220176
3803,136.8273424,2.024616
3804,125.57455886,1.706729
3805,114.74408411,3.698372
3806,107.37681955,2.10571
3807,135.20863154,0.9307261
3808,129.52325174,1.481785
3809,127.37418593,4.934599
3810,141.05521016,0.738772
3811,126.75171155,1.241991
3812,134.44514926,3.425695
3813,124.40803711,2.008453
3814,113.78402705,0.9798276
3815,114.51493307,1.466553
3816,116.7540165,2.306419
3817,133.79696269,4.210427
3818,120.44243102,0.7672769
3819,112.08627125,1.536036
3820,109.79307172,2.363975
3821,128.59296502,5.714422
3822,126.69049728,4.672742
3823,124.07063485,2.396572
3824,119.92781933,3.154429
3825,118.59413891,0.4669249
3826,120.90718243,1.079647
3827,135.93541935,2.571044
3828,127.13511782,2.835971
3829,112.04396561,1.648876
3830,123.95559568,0.7403059
3831,138.39595936,1.347074
3832,140.66954958,3.03261
3833,143.39322999,0.7702511
3834,128.4535557,0.972005
3835,127.39631744,0.7399307
3836,132.83581308,0.7669082
3837,132.33944439,3.072388
3838,122.06329554,0.7399318
3839,114.07867222,1.347247
3840,106.76454291,2.071173
3841,120.2837648,2.838622
3842,121.96628636,1.842813
3843,131.48194749,3.2465
3844,117.71987213,1.731929
3845,128.78345641,2.396707
3846,123.6134901,0.4873801
3847,125.72662326,2.663195
3848,114.47369254,0.4667148
3849,110.41325869,2.401618
3850,115.53726004,2.169884
3851,119.36291295,0.9307882
3852,111.54555212,1.411253
3853,142.8628822,1.237253
3854,129.14090363,3.554885
3855,112.7858253,2.034927
3856,120.86832008,2.356427
3857,111.43637791,1.05042
3858,113.60876372,4.433786
3859,124.7190382,1.786446
3860,120.42407106,2.206283
3861,141.10250543,3.037019
3862,131.05698072,2.958031
3863,115.26882639,2.361981
3864,115.35001278,1.787519
3865,126.03867397,3.707181
3866,124.79012168,3.399354
3867,140.45770441,0.7693619
3868,115.07346043,1.646994
3869,131.01592763,0.6745401
3870,127.83637656,1.376056
3871,119.30705775,4.32022
3872,134.75907449,1.703553
3873,125.63578543,0.4888909
3874,131.85274377,1.377068
3875,121.1920499,1.049566
3876,108.40916765,0.9808672
3877,110.31016145,1.648901
3878,131.56539213,2.165556
3879,114.13526704,1.405368
3880,143.34833496,2.688236
3881,124.68453509,0.7698126
3882,119.7718192,2.66278
3883,110.46981472,0.4911678
3884,134.97557842,1.081228
3885,108.49521222,2.025098
3886,132.78763941,5.187269
3887,127.19439332,3.258616
3888,141.36128682,1.925962
3889,115.83800807,0.3368929
3890,146.06276815,2.696631
3891,123.91912935,0.4862161
3892,119.23218042,1.720458
3893,115.57557407,0.674916
3894,135.11049312,1.786831
3895,138.24877343,3.806148
3896,132.54886925,2.748896
3897,117.07216789,1.348584
3898,118.2774039,1.682785
3899,125.63477133,2.101335
3900,113.16031731,1.684669
3901,134.45975297,4.963716
3902,119.47792785,0.676752
3903,124.69357249,0.7705851
3904,127.55853566,0.9307905
3905,121.15692844,2.403984
3906,111.3560623,2.918961
3907,125.03065645,1.40334
3908,118.29436122,2.526272
3909,126.91277149,4.58045
3910,128.28095881,1.647164
3911,113.41166231,2.02194
3912,114.92335185,1.684588
3913,111.73446869,2.327171
3914,115.30600225,4.727304
3915,139.93505005,2.377223
3916,120.91980933,1.407524
3917,130.81264041,1.083525
3918,123.48370085,2.764025
3919,128.85111775,0.4648807
3920,124.54624227,2.524308
3921,112.92715512,2.163723
3922,117.29735942,1.403755
3923,110.26919657,2.308244
3924,122.22917207,1.373357
3925,128.91531908,2.747346
3926,135.8534059,3.401426
3927,115.58145702,1.462939
3928,131.78016902,2.206819
3929,113.39119205,2.477292
3930,135.47148753,2.394802
3931,131.20951174,3.541518
3932,117.56950109,2.036012
3933,109.46640006,0.338276
3934,125.59623851,0.3366745
3935,123.97645692,1.349442
3936,127.88256663,1.078309
3937,110.87989527,0.6750182
3938,128.12068266,6.742033
3939,122.81638898,3.036327
3940,117.68998749,1.846915
3941,133.34393676,1.051681
3942,104.71969116,2.573176
3943,124.48250041,2.218788
3944,123.20713814,2.773336
3945,130.49951704,0.7388917
3946,114.83874904,2.396876
3947,124.44735859,2.956453
3948,127.97540308,0.3393344
3949,128.81135746,1.190363
3950,133.40407337,3.754702
3951,139.87073596,1.406031
3952,124.61524712,0.6753
3953,138.14087842,1.952641
3954,132.06327687,6.762504
3955,124.38550778,1.956118
3956,124.63600426,2.164195
3957,113.93961662,1.406664
3958,134.625002,1.705264
3959,127.21052746,1.188507
3960,126.98210097,1.480493
3961,131.53207145,1.401662
3962,119.92572973,2.067966
3963,137.60962537,1.077411
3964,120.4450042,0.9755996
3965,113.69658739,1.239924
3966,117.11280957,2.301809
3967,131.68387598,2.433464
3968,132.80265212,3.238119
3969,135.55312364,1.05142
3970,130.74188012,3.535869
3971,111.06106917,1.851059
3972,127.12279333,4.377976
3973,118.12199176,1.478559
3974,113.66417554,2.700096
3975,120.99608814,0.9804946
3976,136.44680049,2.572829
3977,115.46463614,0.7404561
3978,128.25154709,1.350205
3979,113.46534626,0.7701849
3980,133.30796109,0.9307254
3981,118.1134477,1.786723
3982,118.63008964,3.848073
3983,127.18973184,1.190325
3984,128.89350764,2.211739
3985,114.20138121,4.913355
3986,145.49396672,2.033109
3987,136.70196663,3.262341
3988,146.71431921,4.134624
3989,130.77567785,0.7658764
3990,135.03892259,1.08566
3991,133.48529002,1.351164
3992,141.07199403,6.454805
3993,127.8216054,3.172844
3994,110.42627067,1.014648
3995,139.24037198,0.9327185
3996,123.9113575,3.734852
3997,108.64773575,0.4909167
3998,115.60201118,1.013212
3999,130.70600128,1.241793
4000,144.6970919,0.6772419
4001,118.7625675,2.361386
4002,132.53506405,2.734231
4003,126.52110788,2.021517
4004,121.30048541,3.721315
4005,128.04301689,0.7386943
4006,122.48581887,3.135836
4007,135.65272653,3.370397
4008,121.57976689,3.930992
4009,122.25841422,2.035504
4010,112.06830765,1.927188
4011,113.34924924,2.158572
4012,127.91297552,3.998688
4013,118.84207484,1.735797
4014,136.80682823,1.010447
4015,134.38110817,0.3351948
4016,114.80391437,8.261807
4017,131.90660598,2.776276
4018,113.75416327,1.398356
4019,119.07145952,1.734582
4020,128.00679512,1.351666
4021,116.87957256,2.7509
4022,117.86786041,2.305465
4023,139.91325914,0.9782474
4024,115.96613382,3.37085
4025,131.86897235,8.4754
4026,139.91607241,2.749372
4027,130.76104508,1.402261
4028,142.77424804,3.696354
4029,142.5085707,0.7651872
4030,126.31081039,0.7418445
4031,109.6874247,4.138538
4032,115.92528739,1.861915
4033,110.65704351,3.47181
4034,132.97944683,2.027707
4035,113.22373157,2.698506
4036,119.47361381,1.053829
4037,121.5903335,2.163837
4038,137.22200183,3.705982
4039,142.86914371,0.3348246
4040,121.91936049,1.190346
4041,120.76404594,2.357772
4042,120.00100497,1.349259
4043,130.24185827,0.00228672
4044,143.5316371,1.239707
4045,138.50124379,1.786797
4046,126.76488047,2.477263
4047,136.72414633,1.013243
4048,130.75945696,0.9732845
4049,128.78611846,0.464919
4050,137.85518507,1.077839
4051,119.36644214,2.037556
4052,130.38509793,1.78788
4053,124.18929712,3.434519
4054,117.32474604,0.6726894
4055,119.07355181,1.188689
4056,116.42691322,2.748689
4057,128.43392178,5.029579
4058,121.22330617,6.930459
4059,122.21218401,1.241869
4060,133.06581714,1.347229
4061,115.48544744,1.687739
4062,146.0772138,2.959508
4063,118.61092301,5.341818
4064,121.38286072,4.734129
4065,115.51291328,0.9307939
4066,130.59763596,0.3367438
4067,113.65911365,3.790785
4068,128.27985119,1.70175
4069,137.98741348,1.014349
4070,110.06512119,2.401532
4071,106.65618593,0.6763745
4072,125.65960372,2.004776
4073,124.39338335,4.021738
4074,117.19953482,0.740501
4075,122.5415373,2.071366
4076,118.17115509,1.191172
4077,118.00562786,1.053359
4078,123.18978781,1.241511
4079,115.34881443,2.446943
4080,129.1095723,2.105345
4081,133.63062484,2.776802
4082,123.24859586,1.374287
4083,126.4219233,1.647515
4084,136.1511761,1.686658
4085,136.39550033,1.402524
4086,115.06499709,1.739338
4087,137.7941487,0.4648853
4088,140.1439165,1.083457
4089,112.98499602,2.489758
4090,138.50184608,1.785976
4091,121.78886054,1.396407
4092,127.26723086,2.161123
4093,143.00030577,1.530938
4094,133.64152464,1.348778
4095,112.93014166,1.541895
4096,133.38917746,2.423436
4097,138.79680823,3.38092
4098,121.88230015,1.532351
4099,116.83364515,4.120974
4100,143.80254855,0.7650301
4101,125.09844425,0.7699457
4102,143.22853809,0.7702531
4103,124.1984937,2.775373
4104,128.89136207,2.207926
4105,125.54554467,4.447997
4106,112.09511462,2.3771
4107,108.67220303,0.6751232
4108,121.41675929,1.18862
4109,131.5603858,5.027932
4110,120.95911087,0.7703375
4111,136.04445133,1.078816
4112,119.47792925,1.719776
4113,131.0147333,0.6743723
4114,127.01847971,1.374209
4115,109.214679,1.352661
4116,113.62426228,1.847063
4117,124.74229574,11.97539
4118,113.96039848,0.9789286
4119,114.27928117,0.4667474
4120,115.3415261,0.6721044
4121,115.24806774,1.735831
4122,115.51785254,5.374526
4123,129.94419223,1.346834
4124,134.31192875,1.051903
4125,110.24207708,2.371075
4126,114.06220329,2.218553
4127,131.70073772,3.89413
4128,126.0048625,2.108462
4129,119.75817692,1.242923
4130,104.50288461,1.731218
4131,123.27354096,1.049959
4132,137.49993847,1.014332
4133,132.69016571,3.439251
4134,114.06780712,2.437756
4135,134.23470853,1.738378
4136,127.76996022,1.478618
4137,137.81473995,2.476348
4138,139.36311309,2.100165
4139,128.14245957,0.3366586
4140,116.77428567,1.926133
4141,127.14507163,0.6757745
4142,128.75923933,2.961255
4143,122.55659537,1.082184
4144,120.86898217,4.905687
4145,114.54553907,0.3364996
4146,138.36760857,3.154498
4147,128.77807832,3.569665
4148,122.40659775,3.240212
4149,120.71147496,3.181275
4150,132.09049742,3.372124
4151,125.96832755,2.751268
4152,132.76155424,0.465036
4153,116.66951235,0.772693
4154,126.04188972,3.069323
4155,146.87388584,3.752338
4156,141.67742545,1.839766
4157,113.20425246,0.6774995
4158,137.02013291,2.402294
4159,124.96224724,0.6720952
4160,138.24221302,2.211937
4161,134.60612053,2.035378
4162,118.49337952,3.034087
4163,120.14344247,2.704654
4164,117.14537391,0.9307546
4165,112.27908815,1.014484
4166,117.69691773,1.648944
4167,129.57364864,0.4668004
4168,152.24972459,2.69692
4169,124.36871483,1.68496
4170,116.48561217,3.701506
4171,133.81581045,2.071717
4172,128.28081413,1.729951
4173,135.82643215,3.468667
4174,122.49966662,2.220146
4175,139.61212152,3.730145
4176,117.17249049,1.346618
4177,120.68714469,1.348062
4178,132.39779126,1.706471
4179,121.25816997,2.301091
4180,123.52817514,1.015831
4181,122.6193526,3.261838
4182,120.81490973,2.692333
4183,136.88278142,2.572939
4184,117.42021023,2.220139
4185,107.18913734,1.704357
4186,127.30724711,2.377056
4187,136.72310118,1.191198
4188,125.09542297,3.713014
4189,123.55515149,2.067158
4190,136.29706729,2.606581
4191,125.68130165,2.437276
4192,117.42003251,2.833955
4193,120.18081369,2.968326
4194,126.64613324,1.703396
4195,115.82120228,3.417577
4196,115.28117933,2.377955
4197,116.66408611,0.4667932
4198,119.66342318,1.239077
4199,109.46656018,3.374531
4200,139.01069343,4.212969
4201,133.20163068,1.926075
4202,111.13323915,1.376395
4203,130.36573967,0.7397609
4204,107.54512974,0.4878935
4205,119.83352687,1.647691
4206,143.98221178,0.4648947
4207,132.93779525,2.023502
4208,120.38623406,1.702982
4209,131.92638076,0.6760167
4210,124.5318289,2.308023
4211,115.37993659,1.721762
4212,132.21518423,5.316601
4213,114.92654483,4.305464
4214,124.57041548,3.367402
4215,134.84592405,3.263846
4216,132.24370878,2.035645
4217,116.49046264,2.32914
4218,116.36412761,1.689618
4219,122.4245455,3.461541
4220,129.49572526,1.840799
4221,118.88576806,1.736723
4222,119.34421702,1.787062
4223,125.08699139,3.07883
4224,116.32508013,1.784765
4225,122.01601727,2.521695
4226,112.79545242,0.7405353
4227,121.44584246,2.571077
4228,118.87268737,2.110451
4229,126.90196,3.840278
4230,132.77167759,1.648782
4231,133.06675042,4.133461
4232,122.41565279,2.833333
4233,139.97758149,2.102728
4234,142.16051479,1.242223
4235,126.1671742,2.37001
4236,116.64581005,1.247296
4237,133.63382535,4.733912
4238,134.95043396,3.03408
4239,133.72466111,3.261662
4240,114.9024912,2.83813
4241,107.4927028,1.377817
4242,122.53131789,2.663173
4243,106.73760311,1.011474
4244,129.95064256,2.101808
4245,126.24636447,1.015739
4246,126.22344365,1.08309
4247,126.90237877,1.37413
4248,117.64594087,2.485942
4249,118.98622509,0.9326223
4250,128.14059228,7.051341
4251,125.17985634,1.049519
4252,115.57058305,4.580389
4253,115.24724631,1.013127
4254,134.10315739,3.445507
4255,127.93816544,3.401604
4256,119.42186289,1.647516
4257,145.97085366,5.531178
4258,131.13780905,2.424991
4259,119.39401208,3.801387
4260,137.20007504,0.6755218
4261,115.47741405,2.164841
4262,124.02806106,1.78708
4263,115.85894735,2.662234
4264,135.0660974,0.6721643
4265,145.42348436,0.7660282
4266,124.15553879,1.684616
4267,128.28468775,2.702847
4268,144.14043669,2.358754
4269,121.54581067,2.572819
4270,123.55739895,0.6727441
4271,135.96682845,1.242188
4272,130.45433771,3.400491
4273,126.47156898,4.394623
4274,139.79008296,2.440938
4275,117.40715587,0.9307221
4276,125.43252691,1.080607
4277,129.0721737,2.426343
4278,111.1400795,1.052293
4279,119.98976653,0.3367237
4280,139.39719828,1.690847
4281,139.78883206,1.478418
4282,122.05686096,2.483235
4283,124.28336449,2.961826
4284,115.77621871,1.407774
4285,124.79458063,1.786096
4286,125.21488342,0.9779028
4287,128.82080108,2.378033
4288,122.68813903,3.238436
4289,119.45272752,1.375819
4290,128.07953173,1.848595
4291,119.49126913,0.9306796
4292,117.32648339,1.705709
4293,111.43205568,1.396451
4294,132.44137814,1.786875
4295,113.10814779,2.371335
4296,131.05907807,1.246099
4297,134.40838382,4.712368
4298,141.87723125,1.689412
4299,128.4236753,0.9307038
4300,140.629917,0.3364203
4301,116.95614431,0.973088
4302,113.31920304,2.572876
4303,109.50996457,1.39813
4304,116.03808156,2.837037
4305,106.62001694,3.710278
4306,111.59779908,0.00213664
4307,137.61674495,1.531251
4308,128.09262457,0.766915
4309,125.07456789,2.809092
4310,143.717948,2.958802
4311,137.12120477,1.189177
4312,134.42571313,2.421985
4313,113.99405186,2.487143
4314,110.35190138,2.400827
4315,116.55741137,1.737808
4316,120.93860018,2.379941
4317,134.56854837,0.673269
4318,115.22366574,0.00211269
4319,123.06384758,1.682761
4320,124.58087403,2.525302
4321,108.85961346,3.178381
4322,121.92901363,1.926194
4323,108.57971328,1.538059
4324,142.91390787,3.845405
4325,116.36850024,2.019702
4326,127.2628569,0.7719768
4327,137.24896481,1.406688
4328,112.23524631,1.374646
4329,133.98666971,3.075392
4330,134.91360096,1.239954
4331,131.52556649,3.153078
4332,122.45831582,0.9306917
4333,118.22482985,0.768672
4334,109.2607888,1.480718
4335,127.270274,2.005821
4336,135.37880725,1.24634
4337,129.68519534,5.722002
4338,124.21513754,1.647697
4339,121.17866406,3.261851
4340,139.83699836,2.57148
4341,137.60798472,1.052681
4342,142.43049777,1.702065
4343,113.10986404,2.69487
4344,134.10020584,1.39818
4345,111.27473602,1.081532
4346,119.56179215,1.238483
4347,145.71093422,3.737524
4348,110.27230157,0.7387664
4349,133.37472647,4.303752
4350,120.28168899,2.360399
4351,117.61215238,0.00213302
4352,118.76747016,0.9733111
4353,124.0752811,3.064575
4354,128.90364084,1.788519
4355,133.96713174,1.081028
4356,117.55549296,0.7386198
4357,138.69553218,0.4649334
4358,118.24855261,0.9306979
4359,121.08717861,3.065227
4360,119.51623611,0.6769913
4361,113.1474129,2.004078
4362,138.23164283,1.081992
4363,121.46498856,1.011958
4364,142.73356207,2.159568
4365,105.89453152,1.726663
4366,114.28557002,2.750489
4367,133.14472104,0.769587
4368,108.44623281,4.488501
4369,135.92040984,2.064168
4370,109.45612512,2.362983
4371,136.02810799,2.968284
4372,117.76722251,0.7670523
4373,124.78956243,0.3367568
4374,116.92249061,2.835397
4375,127.88544795,1.082009
4376,142.04253303,4.725088
4377,119.80952783,2.957234
4378,133.29174648,0.6726657
4379,124.17265235,8.909332
4380,132.44527606,2.020325
4381,141.01832765,1.053512
4382,118.65860697,2.377107
4383,123.81655854,1.39845
4384,146.3279689,1.686815
4385,116.11581228,6.745706
4386,138.20998337,1.949018
4387,122.42332645,0.9784875
4388,120.12422629,1.481638
4389,137.12515786,3.075582
4390,117.78800852,2.613775
4391,132.45122833,1.084728
4392,111.48630133,1.191102
4393,137.39741888,0.336259
4394,138.84692227,0.7675179
4395,132.14952425,0.4893989
4396,129.19425466,3.453032
4397,122.78929224,2.611351
4398,141.34087278,1.078756
4399,119.47525891,2.424831
4400,137.62744898,1.648977
4401,112.0827767,2.707279
4402,123.13201415,2.424665
4403,108.77589068,0.00191109
4404,140.77642572,1.053117
4405,108.44203637,1.70543
4406,123.87700201,3.570935
4407,115.48272982,1.015257
4408,117.71616687,0.00211162
4409,129.74623026,2.327154
4410,120.54441955,1.479414
4411,135.9090656,3.261582
4412,118.95604141,1.649032
4413,134.04407176,0.3386834
4414,117.25384584,2.068163
4415,134.84897931,3.169611
4416,135.77692676,3.922374
4417,143.90527831,2.211646
4418,137.51387591,0.7385513
4419,110.27846462,1.648918
4420,133.72282151,3.262103
4421,113.11484218,2.734844
4422,141.35853143,2.07291
4423,121.74161682,4.043914
4424,140.50787686,1.844239
4425,137.1677772,5.248276
4426,123.26825934,3.149055
4427,121.05840742,0.6768069
4428,109.73179056,3.256896
4429,112.31447027,3.075878
4430,132.24107243,0.4895475
4431,129.62159994,0.3350116
4432,129.28063549,0.002123
4433,114.64169681,2.662394
4434,114.83423112,1.352249
4435,133.98432282,3.034082
4436,137.31325319,2.965426
4437,125.72831617,5.92766
4438,122.34277692,4.328799
4439,105.53113274,1.851259
4440,141.26530425,3.553687
4441,135.19535481,3.403672
4442,129.68238253,1.050286
4443,116.25888907,0.00218368
4444,123.31130516,1.39839
4445,131.6545126,1.191176
4446,123.71586225,0.3395619
4447,122.60518154,4.932915
4448,127.07985731,2.064509
4449,116.4449629,3.568554
4450,126.83560587,3.035929
4451,135.05561926,0.337947
4452,131.3516194,1.403507
4453,125.0373921,0.7404039
4454,109.99973401,1.411051
4455,116.43202449,2.208052
4456,143.99677807,2.835823
4457,137.01139174,2.924546
4458,133.06568754,0.3379466
4459,121.62269851,0.7675439
