,aster30_wgs84_Pantanal,aster30_slope_Pantanal
2922,121.00690197,5.477019
2923,112.16007726,4.448362
2924,133.64594825,5.392024
2925,144.06843628,4.740817
2926,119.82220289,2.732824
2927,126.2976226,4.8393
2928,129.45651465,2.361529
2929,127.99588427,3.398058
2930,118.55570607,3.541237
2931,111.23918971,2.367839
2932,131.41816066,1.705363
2933,141.32540799,4.647573
2934,115.0006891,3.15186
2935,120.04171752,1.237881
2936,142.85116364,6.207964
2937,117.91712023,5.604238
2938,118.01379234,4.018996
2939,110.20315345,3.845437
2940,127.46557232,3.831299
2941,117.51586982,5.809172
2942,130.96586542,7.333587
2943,145.87663847,2.426446
2944,118.22748802,4.459345
2945,130.95888048,3.885926
2946,124.78294426,8.587599
2947,129.62465322,4.004178
2948,113.71706038,3.26032
2949,119.57750016,6.516071
2950,152.46667862,2.110889
2951,125.81948218,5.747351
2952,115.33543573,1.480546
2953,126.94798627,3.404023
2954,133.83994315,4.711426
2955,111.04239427,1.727044
2956,134.98566174,4.075747
2957,123.67121811,4.713306
2958,114.81209939,4.405867
2959,138.21746547,3.840202
2960,128.90694997,6.459306
2961,132.56370441,6.272244
2962,106.78854651,2.372463
2963,108.07606186,3.035911
2964,126.27746017,2.608084
2965,119.23323968,2.302129
2966,137.8987913,1.952017
2967,108.2169132,4.467978
2968,126.59079647,2.003127
2969,147.28069997,6.833236
2970,121.14616171,5.381284
2971,128.87341539,3.499238
2972,132.37592385,4.857056
2973,107.94311664,2.70391
2974,122.36149035,4.886787
2975,108.89865841,3.571177
2976,130.29233118,5.607766
2977,141.33363632,2.693427
2978,114.93379742,2.702546
2979,133.39806223,2.684324
2980,118.59476634,2.360431
2981,112.17860659,5.446635
2982,118.51136369,6.778095
2983,130.77300634,7.535777
2984,106.79022729,4.434902
2985,122.53012621,6.199796
2986,128.5213222,1.404445
2987,127.24971708,5.524447
2988,117.26457619,4.902223
2989,110.62407673,11.19837
2990,140.12179782,9.345126
2991,139.84517245,6.763949
2992,116.40675619,6.170043
2993,132.36874231,0.7698544
2994,121.59569859,6.336356
2995,121.14313884,6.655556
2996,126.14225043,1.481751
2997,108.18538954,16.67401
2998,124.82743936,3.705355
2999,136.16120475,3.261365
3000,122.67957734,2.361428
3001,116.46222388,3.46895
3002,140.51546181,4.140837
3003,116.41288566,1.242399
3004,141.65603498,7.56391
3005,124.01782454,3.133973
3006,123.917483,3.263546
3007,125.87863582,2.165006
3008,122.10549997,2.612291
3009,125.04369556,3.564639
3010,122.82247657,7.186287
3011,124.81333568,5.24332
3012,136.63214856,0.9325137
3013,130.78419278,4.472121
3014,127.77526103,3.261012
3015,128.43075515,3.56841
3016,134.25869678,5.036143
3017,109.69563398,1.398283
3018,135.46970279,9.480634
3019,129.74039408,3.883956
3020,126.96612564,4.072892
3021,140.39369269,4.732116
3022,125.96086914,2.370082
3023,107.08695563,6.91228
3024,116.80963123,4.734348
3025,127.51415595,1.924225
3026,126.33899234,7.716645
3027,139.25194593,8.754795
3028,120.46034425,7.475812
3029,114.08769038,2.423307
3030,141.36981994,5.132987
3031,118.82058954,4.864557
3032,116.36825417,6.034645
3033,139.83174278,5.371687
3034,124.87097261,2.3792
3035,121.54885511,5.185993
3036,142.75394968,14.57698
3037,131.18810957,5.110123
3038,128.47829487,7.036318
3039,117.87702053,2.301104
3040,113.41327271,6.653779
3041,114.31267215,2.699982
3042,132.48021847,2.021333
3043,116.50664908,3.251789
3044,114.84713354,3.037828
3045,113.65361372,3.407468
3046,127.20127287,2.607691
3047,126.25617946,3.406341
3048,112.49511805,2.487187
3049,129.65544639,5.572143
3050,115.84852761,1.345418
3051,134.81620232,7.732441
3052,114.29098354,1.849586
3053,111.40548389,4.674741
3054,119.03059119,3.151572
3055,122.91874874,1.243397
3056,118.86487707,3.410145
3057,140.37297747,5.387572
3058,122.44860191,3.906807
3059,119.92228001,6.633134
3060,117.10680684,4.407018
3061,122.90627347,4.773426
3062,149.77137281,2.835161
3063,124.54961706,4.137723
3064,122.59505404,8.673619
3065,117.53400152,6.205115
3066,117.62500304,1.84046
3067,106.72839299,6.924844
3068,124.64621177,10.85835
3069,133.86968761,2.065897
3070,129.17165071,2.612014
3071,115.27157664,4.612741
3072,127.41660773,3.541669
3073,132.8723123,5.758298
3074,140.47322825,1.48014
3075,116.5205915,3.563877
3076,110.40381693,1.480021
3077,129.7997158,2.035468
3078,130.19272447,1.377111
3079,111.81052435,4.971176
3080,122.69869725,3.802502
3081,104.08017421,4.136127
3082,121.96074384,2.812074
3083,131.61985352,2.4231
3084,123.54229445,1.478475
3085,107.57030457,0.7707632
3086,122.22834733,1.925086
3087,132.22505485,2.395627
3088,129.82390053,3.846096
3089,134.06192368,4.295234
3090,133.65577273,4.06418
3091,118.24167591,5.86052
3092,134.65520481,3.0328
3093,114.83555762,5.345501
3094,122.78827655,2.35636
3095,111.40544924,0.3352393
3096,120.15435111,1.480518
3097,122.06267707,1.050589
3098,122.10426262,5.750184
3099,105.56266047,3.566057
3100,139.10674101,5.610061
3101,132.54994803,1.460557
3102,121.24083306,5.759234
3103,119.12645446,4.647064
3104,133.36635738,1.008874
3105,140.8640659,3.695514
3106,110.59228563,2.748627
3107,136.49859863,0.9767329
3108,129.81168713,3.075993
3109,123.43745731,2.035742
3110,116.74586757,7.116985
3111,125.0181233,7.535983
3112,127.95676045,3.174716
3113,125.85970819,5.053673
3114,123.99630387,3.738019
3115,115.83803574,3.473314
3116,126.46194255,3.708521
3117,127.00188035,1.351555
3118,117.54003576,6.307373
3119,128.10437256,3.034389
3120,109.14670299,0.674195
3121,111.69391708,3.898897
3122,123.08127316,4.382318
3123,112.64951139,7.808688
3124,143.97335985,2.377964
3125,117.35428536,4.07312
3126,133.85424125,3.995095
3127,135.5365723,6.376743
3128,145.73834151,3.499473
3129,117.04424526,5.07878
3130,114.78421489,1.376997
3131,144.72966249,2.700425
3132,115.11699556,1.480522
3133,140.68294203,1.247809
3134,113.77131635,4.712165
3135,128.85738349,1.241408
3136,110.6470516,4.715782
3137,111.7492845,8.63798
3138,143.28993868,2.000927
3139,118.06647211,1.013129
3140,136.36499768,2.779359
3141,127.87260814,6.604632
3142,105.02917493,4.742567
3143,113.52296966,1.954728
3144,114.26199621,4.71067
3145,119.92313087,7.954475
3146,136.60165835,1.725155
3147,131.19721833,4.039711
3148,122.30146956,10.12803
3149,117.94560858,2.483606
3150,116.42704401,1.684565
3151,124.08711604,0.9778195
3152,126.48481736,4.766373
3153,118.91293448,5.082272
3154,135.60478721,2.698758
3155,124.95948173,4.04266
3156,116.47487362,2.399209
3157,115.15105324,4.123128
3158,123.76664369,2.925347
3159,118.40134892,4.618361
3160,124.95379143,2.919257
3161,124.17464368,4.120801
3162,142.32384744,10.589
3163,134.87121666,5.038923
3164,141.74207611,5.133375
3165,118.68088474,0.4649261
3166,133.48316397,4.017528
3167,112.67488029,3.711143
3168,111.62888571,1.189216
3169,139.65844723,9.365051
3170,151.19069543,5.628843
3171,113.2423999,4.312519
3172,152.0140036,3.569009
3173,128.68230668,1.23872
3174,123.15664866,3.443442
3175,125.52663829,4.97141
3176,145.97677256,2.771736
3177,127.9300898,1.051608
3178,142.25803659,6.121585
3179,141.53327507,0.6721589
3180,104.20547268,1.689719
3181,132.66028917,4.200995
3182,111.11364278,3.455563
3183,105.3272535,2.009921
3184,143.71913016,3.679307
3185,119.66522839,0.4648695
3186,147.45459053,5.03011
3187,129.79581897,4.885066
3188,139.33412395,1.080355
3189,132.53821218,2.837049
3190,132.72325741,5.838999
3191,126.58118076,2.60742
3192,128.41419478,1.376506
3193,125.29000405,4.867845
3194,125.74902314,7.065709
3195,129.20467175,4.004629
3196,116.64431373,1.844875
3197,126.34964219,5.069067
3198,111.37572795,2.484177
3199,122.79859317,6.139844
3200,122.01467134,4.130334
3201,108.27882054,2.425837
3202,120.58326954,1.350579
3203,133.53216135,4.58155
3204,120.85548264,0.7416988
3205,133.19259935,1.785767
3206,121.58145578,2.329071
3207,134.32347809,1.863991
3208,105.74329356,0.6774589
3209,114.91262166,4.400907
3210,115.35585229,3.406617
3211,105.45249108,2.007044
3212,132.22241823,3.080694
3213,128.33896325,1.647589
3214,116.92746542,7.052057
3215,126.18009949,8.273603
3216,120.94855519,6.0523
3217,149.00734393,2.793722
3218,124.70890565,6.079082
3219,119.92230257,2.57323
3220,130.31890047,2.157954
3221,110.69665341,3.419863
3222,113.47591467,6.835922
3223,107.79724636,5.245414
3224,123.17803117,4.964379
3225,118.85371265,NaN
3226,130.09803647,3.695512
3227,112.21836865,2.836287
3228,135.37473821,4.422664
3229,122.81346497,0.7653716
3230,127.08937045,6.075607
3231,121.02401292,3.293074
3232,148.12454263,3.699633
3233,126.51432959,8.21601
3234,117.03036727,1.739078
3235,122.1352528,3.402253
3236,117.04330321,1.011702
3237,127.78761293,4.296103
3238,117.27935036,3.907263
3239,131.49378825,4.007019
3240,129.47917657,2.95811
3241,123.20726446,0.3393476
3242,112.83876049,2.037078
3243,118.54653278,4.42291
3244,115.66731317,2.378062
3245,129.60628811,2.10893
3246,142.33729127,8.141227
3247,117.12632589,9.738234
3248,160.38773882,7.794493
3249,157.8028852,2.957917
3250,131.89132722,6.729434
3251,144.71151827,5.0682
3252,143.12898534,6.565013
3253,126.03068793,5.723605
3254,136.67127801,1.704035
3255,135.99661223,2.067251
3256,115.56953475,4.004817
3257,134.79067541,2.3009
3258,108.97547487,5.226383
3259,139.56992588,6.572944
3260,132.9464986,1.72283
3261,134.49602991,0.4649955
3262,131.5978835,2.399046
3263,145.74154666,2.02548
3264,118.69394088,1.406273
3265,128.02589535,2.033733
3266,119.09512517,1.84665
3267,108.10881828,3.754205
3268,119.75387739,1.406965
3269,114.66240679,0.3355545
3270,118.65949761,3.252466
3271,142.64603165,2.748552
3272,116.98687161,1.541133
3273,135.14583263,4.374761
3274,122.91109775,2.377056
3275,107.51559724,4.136549
3276,137.44307992,5.711611
3277,109.08408405,3.474883
3278,111.06644885,6.138731
3279,128.37841812,6.708282
3280,141.86728264,2.918048
3281,118.09056511,1.68518
3282,119.03187998,1.377079
3283,116.06983392,1.788665
3284,134.87788514,5.826665
3285,116.67867702,3.418078
3286,121.83993603,2.834116
3287,111.13706503,2.219409
3288,133.41069982,3.292552
3289,122.03925203,2.814276
3290,143.76889741,3.705641
3291,114.25117559,1.863937
3292,123.7018375,5.85417
3293,123.94738588,4.384003
3294,152.81727691,2.483573
3295,106.47620826,0.7678683
3296,115.22706229,2.400431
3297,142.45449231,6.37779
3298,111.72036821,4.072777
3299,124.35200057,5.663149
3300,132.32904145,4.13056
3301,122.18616201,3.401454
3302,138.0708375,2.099941
3303,140.26023431,1.717929
3304,117.08883555,9.353213
3305,137.2880647,2.327169
3306,111.52013498,0.6753158
3307,122.83363762,1.351066
3308,125.54324881,4.069005
3309,120.68108364,1.733288
3310,126.99046153,4.298444
3311,111.46196949,3.406414
3312,130.57946461,2.025358
3313,120.66445967,3.843759
3314,129.37744523,5.658787
3315,127.89468966,1.051674
3316,115.81693449,0.7654933
3317,114.00701988,5.702252
3318,127.58460757,2.221563
3319,115.41121892,2.219971
3320,128.87236118,13.40332
3321,118.72148171,2.969308
3322,112.17423381,1.927257
3323,128.59138469,2.700439
3324,132.71944119,2.663298
3325,121.91410737,4.137037
3326,127.95912413,5.314625
3327,126.35615335,2.958683
3328,128.05961318,2.424498
3329,118.99935312,2.360104
3330,130.06591048,4.886813
3331,116.35829584,2.440681
3332,134.94172242,5.12662
3333,128.64449423,1.349177
3334,140.71812898,7.556769
3335,133.14704562,2.811549
3336,131.56006976,11.20667
3337,138.401784,7.202556
3338,113.33375504,5.294132
3339,113.56530735,1.538113
3340,170.28538711,20.68802
3341,105.82699278,3.573187
3342,114.95455542,2.707028
3343,125.45259362,2.300727
3344,118.71008358,2.734484
3345,115.61378187,2.817256
3346,115.53092129,2.487194
3347,125.55409315,2.922284
3348,110.1251702,5.522764
3349,131.27915018,1.64892
3350,109.63843165,6.489943
3351,113.4132602,2.102815
3352,100.66731413,2.036967
3353,147.08102425,5.593292
3354,114.0268506,1.724226
3355,140.61931027,5.82402
3356,122.57404585,4.137955
3357,126.85338572,1.39643
3358,131.17199325,2.207729
3359,116.64411227,4.963606
3360,120.48194095,2.835984
3361,124.44143974,1.239272
3362,114.77771486,4.075634
3363,108.4030623,1.189336
3364,132.24968405,1.374442
3365,129.53435637,5.102307
3366,126.67389372,0.6762627
3367,139.66767892,8.558513
3368,120.73816833,1.373785
3369,125.09047655,2.102942
3370,134.27891358,8.683246
3371,138.46943154,2.427426
3372,115.6003938,2.108909
3373,122.35473375,2.401579
3374,124.94711311,2.219382
3375,143.15370984,2.955592
3376,133.18790574,2.833994
3377,113.3879901,6.727518
3378,121.36005916,2.749903
3379,110.60073135,7.56144
3380,148.49872027,1.537888
3381,119.24052222,4.403017
3382,124.88550816,5.713806
3383,113.92292455,9.826538
3384,120.05199851,1.844828
3385,143.71506742,2.311727
3386,144.77147641,2.221211
3387,115.40035327,1.463183
3388,106.44143283,3.0344
3389,125.31320087,2.157914
3390,118.33034192,3.962111
3391,113.39746145,7.659764
3392,134.580895,1.085273
3393,111.10734118,0.7674189
3394,130.92359028,4.844784
3395,120.69083062,5.243344
3396,130.71945238,4.47775
3397,128.26444911,9.386459
3398,108.47298901,3.370857
3399,149.7696063,1.348697
3400,148.24062979,5.655313
3401,118.78853787,3.754642
3402,108.64065306,5.036139
3403,131.08963616,6.774438
3404,122.67435108,0.4913239
3405,128.14395887,1.349984
3406,138.65702652,1.717776
3407,130.21555443,3.035001
3408,137.06239631,3.400378
3409,118.67301406,7.195506
3410,111.56610813,3.236887
3411,120.81513484,3.259951
3412,117.40272801,0.7694362
3413,130.37342668,3.742338
3414,125.77746086,3.034391
3415,115.08178197,1.405575
3416,128.48290676,5.519721
3417,130.09344566,NaN
3418,144.80551256,3.996928
3419,139.20996585,1.406294
3420,130.12862505,3.404564
3421,127.0149286,7.111064
3422,142.57053509,6.574955
3423,129.75333289,11.40553
3424,112.09689683,7.881876
3425,113.06757276,3.294579
3426,128.92254485,3.960336
3427,126.88437537,1.739252
3428,115.74532536,2.792078
3429,110.14796727,4.378243
3430,120.9134214,3.176476
3431,139.71980422,3.806553
3432,126.51206863,2.361117
3433,120.74426919,3.846976
3434,131.96158185,2.814475
3435,115.26559307,2.103997
3436,111.90291102,3.372784
3437,117.66374359,3.960046
3438,117.31632052,3.409441
3439,117.35759268,1.683471
3440,114.23027773,5.167064
3441,125.19228019,5.344546
3442,141.60656327,3.465446
3443,110.3597803,3.135417
3444,125.5727784,4.582657
3445,125.59023416,3.238104
3446,121.6232495,3.673154
3447,111.85510175,7.187826
3448,138.51221115,3.060799
3449,119.33448487,3.078095
3450,117.50359899,2.748344
3451,120.94730362,1.479473
3452,131.4341566,4.078827
3453,133.53921673,1.787768
3454,108.54736146,8.45403
3455,107.91311622,1.40337
3456,133.82152038,2.746184
3457,111.44517206,5.065276
3458,135.97425274,8.275854
3459,116.77719812,2.834365
3460,141.17798997,2.486793
3461,110.24934544,2.571477
3462,127.70734494,4.518702
3463,110.85050739,4.617188
3464,111.51690945,0.4902833
3465,121.72048643,1.188527
3466,115.05721553,3.998552
3467,123.20490245,2.703808
3468,105.83679747,4.95702
3469,120.67037342,2.308037
3470,144.15349231,4.905534
3471,130.29814965,3.440657
3472,154.19854869,2.571077
3473,124.53797892,4.432845
3474,128.80061285,3.897744
3475,125.70730424,10.0045
3476,123.19986329,3.847396
3477,131.18134665,4.672765
3478,144.21639235,3.258826
3479,122.79422144,6.565566
3480,114.3210151,0.770684
3481,129.8180778,1.647832
3482,115.58450105,3.724127
3483,135.49228747,3.401451
3484,126.35808176,3.731691
3485,128.55625443,0.9306947
3486,125.18722656,2.835858
3487,130.54210413,4.771692
3488,122.24861559,3.406317
3489,131.83895603,6.207573
3490,129.00932477,2.834772
3491,125.34600811,6.699289
3492,113.38201891,2.368614
3493,111.48918718,3.256652
3494,136.124379,2.923305
3495,145.5204108,7.930136
3496,124.60788377,5.807843
3497,120.56082986,3.536274
3498,142.29476161,5.252302
3499,114.76627287,3.569832
3500,119.12410099,8.616656
3501,123.6308863,2.159114
3502,123.60865332,2.366863
3503,144.11428109,2.664209
3504,136.09296916,4.518035
3505,115.15976405,5.169572
3506,124.26569702,1.647626
3507,126.2909457,2.110854
3508,122.44609541,4.891935
3509,121.44386093,2.835374
3510,110.03979476,2.487631
3511,124.42256902,6.201169
3512,127.1088185,3.236109
3513,122.45298518,4.520184
3514,126.87185012,3.400378
3515,133.78859819,2.699548
3516,122.79272198,4.895153
3517,129.98530798,3.136997
3518,141.28421416,13.60326
3519,116.83708631,4.159515
3520,146.04270965,8.381003
3521,134.07452893,1.686399
3522,121.9508974,3.368899
3523,119.55331132,2.110833
3524,100.7224641,1.788923
3525,132.79602252,4.87284
3526,133.30074017,4.451083
3527,131.89242845,4.728077
3528,114.41776838,4.840258
3529,126.80034057,1.538988
3530,113.46722859,6.032328
3531,135.25310836,1.724267
3532,138.11360149,4.972722
3533,123.6094233,0.7400604
3534,142.88499001,2.100639
3535,108.20726717,2.698097
3536,114.50725961,4.303837
3537,118.17139098,1.349805
3538,118.47652742,5.160856
3539,123.96539112,1.012507
3540,135.33608258,6.183515
3541,117.16162776,1.704836
3542,125.01858518,1.481997
3543,133.70108268,6.652629
3544,115.91608745,2.922709
3545,126.94991315,3.258639
3546,117.96653698,5.755926
3547,123.29067491,2.308836
3548,102.90704676,3.709676
3549,112.53520109,4.970749
3550,133.74020704,2.700937
3551,131.01753812,0.7693459
3552,128.34259882,4.649529
3553,112.1542957,7.497892
3554,111.56216392,0.9767046
3555,131.82967618,2.704641
3556,134.7962147,5.09807
3557,117.10608017,2.524969
3558,146.56599849,4.037878
3559,110.03118054,2.487243
3560,131.88069715,5.848343
3561,125.39317243,1.863979
3562,108.5267175,2.038739
3563,129.93078382,3.112254
3564,127.09551417,3.998626
3565,128.07545393,3.993457
3566,116.96793661,2.379941
3567,111.47175971,5.037404
3568,137.70309528,7.8843
3569,109.14492345,3.036136
3570,118.17923343,3.141673
3571,107.51302028,3.754062
3572,115.43201452,6.511299
3573,149.62130938,7.4414
3574,134.60044554,8.452093
3575,114.36948841,3.262042
3576,133.15241787,5.123832
3577,107.11532493,1.706425
3578,120.88964368,6.514893
3579,117.64962575,4.019681
3580,134.72112283,5.658099
3581,124.55354054,2.690806
3582,128.10042099,2.836567
3583,144.69028335,1.949336
3584,132.59554933,3.399247
3585,123.02865295,3.752276
3586,123.95600688,3.113859
3587,109.0196403,2.406256
3588,136.47338312,3.885716
3589,132.97120942,4.538031
3590,109.19410826,5.244975
3591,132.90284437,1.78657
3592,127.63506786,1.480523
3593,125.15285545,0.7699978
3594,115.4018034,3.256707
3595,113.92139319,2.22102
3596,105.27491165,1.70566
3597,111.39139296,4.452448
3598,112.94601843,6.043695
3599,149.15515638,4.041216
3600,129.184852,1.954969
3601,122.05498156,1.649484
3602,114.22460569,5.083207
3603,121.17481448,1.843462
