,aw3d30_wgs84_Pantanal,aw3d30_slope_Pantanal
3768,134.61003424,3.740364
3769,123.80757892,3.754033
3770,136.16927187,1.191203
3771,126.46457451,1.735813
3772,133.77968385,0.9324329
3773,144.37185297,0.3367892
3774,128.26007103,1.649455
3775,125.52039296,2.489506
3776,141.35488684,8.262047
3777,126.54474723,0.7712008
3778,136.44783478,4.538852
3779,129.03026742,1.469608
3780,138.40322043,9.789988
3781,140.06353403,4.963086
3782,116.45572825,2.007345
3783,125.73440751,0.930728
3784,130.4918154,2.366697
3785,143.00213735,2.02493
3786,134.99150659,0.930741
3787,122.67023267,1.246431
3788,107.70917957,1.537813
3789,126.5584269,2.700984
3790,114.16996459,1.785864
3791,112.98719352,1.737455
3792,144.07430527,5.099895
3793,127.9889859,1.082057
3794,127.51732016,3.797818
3795,116.63069532,2.110833
3796,129.12685996,1.478519
3797,143.98851702,0.9326965
3798,119.11441668,0.7399609
3799,124.63289712,1.190302
3800,124.30618508,0.4864023
3801,143.4257632,2.361157
3802,130.96482119,6.924026
3803,135.8273424,2.777885
3804,126.57506472,1.191191
3805,114.74454025,1.863618
3806,107.37588828,2.169142
3807,135.20863154,0.4649192
3808,129.52325174,1.408256
3809,124.37418593,1.707518
3810,139.05521016,2.023331
3811,129.75013302,1.18918
3812,130.44514926,2.66486
3813,127.40803711,2.751192
3814,111.78306616,0.3357187
3815,115.51392045,0.6749467
3816,114.75304959,2.036783
3817,136.79538562,4.480797
3818,119.44154537,2.835897
3819,114.08627125,0.7650427
3820,112.79220212,3.11149
3821,129.59196323,1.685311
3822,126.6894996,7.427343
3823,124.0696223,1.05329
3824,120.92689825,1.535033
3825,121.59315961,2.220782
3826,120.90666262,1.080482
3827,135.93438257,4.117556
3828,127.13460287,2.024669
3829,108.04300624,1.73977
3830,123.95453365,1.851943
3831,139.39489414,0.00231281
3832,139.66954958,2.74895
3833,142.39271777,1.012652
3834,125.45196657,0.6718004
3835,126.39476938,0.9326506
3836,132.83521621,1.405936
3837,132.33991229,1.952998
3838,119.0627789,0.6756089
3839,115.07772521,2.364954
3840,106.76412446,1.469382
3841,117.2837648,0.00217532
3842,121.96477524,1.011031
3843,134.48194749,4.934615
3844,118.71987213,1.190403
3845,128.78345641,2.699009
3846,126.6134901,0.6736036
3847,126.72559549,0.7650614
3848,114.47268583,0.3370154
3849,113.41234686,1.647193
3850,114.53624977,1.190338
3851,118.36188679,1.012783
3852,112.54555212,3.154518
3853,142.8628822,0.6761783
3854,130.14034013,1.013018
3855,112.78491331,0.9307132
3856,122.86735367,0.9306808
3857,110.43549251,1.649449
3858,112.60776172,1.376237
3859,125.7180204,1.535102
3860,125.42307905,0.3350056
3861,142.10250543,6.207154
3862,129.05597781,0.6719123
3863,117.26781824,1.375918
3864,116.34900195,1.39643
3865,130.03867397,1.863673
3866,122.78915185,4.771063
3867,140.45770441,0.3348676
3868,117.07250912,1.403063
3869,132.01639412,1.92616
3870,129.83580864,1.010263
3871,118.30607402,0.7387297
3872,139.75907449,0.7397368
3873,124.63578543,1.188317
3874,130.85274377,0.00235493
3875,122.19104963,2.16065
3876,108.40824299,1.851237
3877,112.30924154,0.4667241
3878,131.56539213,0.4649457
3879,114.13434921,0.3382903
3880,142.34781562,1.23882
3881,121.68400783,1.375643
3882,115.77087221,1.686713
3883,110.46890478,1.011527
3884,135.97557842,0.3392232
3885,110.49431344,2.023902
3886,128.78763941,0.00225306
3887,128.19283452,1.688645
3888,141.36075214,0.00232734
3889,113.83706617,2.304209
3890,145.06276815,1.237613
3891,129.91912935,0.7399777
3892,118.23122589,2.064743
3893,112.57456996,1.082009
3894,137.11049312,2.701731
3895,137.24877343,0.00240099
3896,134.54886925,0.7704147
3897,118.07216789,1.190353
3898,123.27640818,0.930672
3899,123.63374778,1.46307
3900,117.16031731,0.932717
3901,132.45914621,0.6760128
3902,117.47645754,0.3393937
3903,127.69212183,1.014214
3904,127.55745454,2.427785
3905,125.15692844,0.00229522
3906,113.3560623,0.4648712
3907,127.02964083,1.64959
3908,120.29384421,3.253084
3909,129.91277149,5.835999
3910,131.2799355,5.392581
3911,113.41073626,0.6734326
3912,113.92243699,0.3367729
3913,112.73354987,1.533435
3914,117.30505589,1.079519
3915,137.93505005,1.465508
3916,123.91927399,1.786569
3917,129.81264041,1.07899
3918,121.4827258,0.9327786
3919,129.85058129,2.368571
3920,123.54522069,1.083282
3921,111.92624866,1.009894
3922,117.29641387,1.049793
3923,109.26919657,1.648879
3924,126.22863613,1.053452
3925,128.91531908,1.014139
3926,134.8518314,8.98185
3927,119.58048178,0.7416456
3928,130.77909893,1.480379
3929,112.39026217,0.7404173
3930,136.47093209,1.374624
3931,124.21002047,2.161307
3932,118.56854316,3.736375
3933,109.46640006,2.750594
3934,124.59522001,0.7663615
3935,118.97695195,2.699783
3936,128.88099335,0.4669045
3937,110.87891318,1.190347
3938,127.12068266,7.237892
3939,122.81586474,1.011341
3940,115.68901476,1.376466
3941,134.3434294,0.7708285
3942,108.71881732,1.479034
3943,123.48151774,0.768482
3944,124.2076331,1.374028
3945,129.49951704,2.068785
3946,115.83779213,0.6732758
3947,122.44635228,1.049819
3948,124.97437999,1.346376
3949,130.81083007,1.079923
3950,134.40407337,0.3365733
3951,139.87073596,1.704075
3952,124.61524712,2.689687
3953,138.13980637,2.110891
3954,129.06223228,6.052658
3955,126.38445693,0.3367446
3956,121.63600426,0.7385811
3957,114.93961662,1.188623
3958,137.625002,0.3348283
3959,127.21103375,2.10325
3960,127.98210097,0.7714283
3961,128.53207145,0.00225674
3962,121.92572973,0.3398792
3963,138.60962537,1.402439
3964,116.44451803,0.6744709
3965,115.69513805,0.4898167
3966,117.11131086,0.3364682
3967,131.68387598,2.91878
3968,134.80265212,0.466933
3969,136.55312364,3.113711
3970,130.74188012,1.053401
3971,106.06056903,4.721474
3972,128.12279333,0.7725664
3973,120.12101481,1.702474
3974,113.66369552,0.6773031
3975,119.99505074,0.00221119
3976,133.44680049,0.7677626
3977,116.46369915,1.04986
3978,126.25102676,1.244532
3979,118.46585746,0.7666078
3980,135.30744905,1.954065
3981,117.11194821,0.9327067
3982,117.62855706,1.053093
3983,128.18865494,0.3355469
3984,128.89238851,0.7678906
3985,115.20138121,4.769449
3986,147.49287745,4.376279
3987,139.70196663,3.722937
3988,149.71431921,5.402123
3989,131.77567785,1.647625
3990,134.03783078,0.7401916
3991,132.48422873,1.014
3992,140.07199403,1.190335
3993,123.8216054,1.405762
3994,109.42586306,1.010894
3995,140.23983199,0.9327185
3996,122.91037515,1.861889
3997,107.64685426,0.7405705
3998,114.60105476,2.211468
3999,130.70600128,2.209241
4000,142.69757336,2.035794
4001,117.76210382,0.7708129
4002,134.53506405,2.108943
4003,123.52058595,0.4862013
4004,121.29899945,1.348812
4005,128.04301689,0.7708256
4006,121.4848359,1.0514
4007,139.65272653,1.049869
4008,124.57920382,0.767224
4009,123.25740267,0.7660781
4010,113.06830765,0.6747916
4011,112.3483133,1.786265
4012,124.91297552,0.7691619
4013,117.84110206,2.48019
4014,138.80576493,1.649589
4015,133.38110817,1.051882
4016,117.80391437,4.477521
4017,133.90549734,0.3368188
4018,114.75324476,1.375134
4019,119.07145952,1.376213
4020,129.00628021,0.4668316
4021,120.87902996,0.674493
4022,118.86786041,0.4908955
4023,137.91325914,1.011133
4024,116.96520868,4.378819
4025,132.86739831,4.44501
4026,137.9149857,1.375635
4027,127.76104508,2.605269
4028,143.77473083,6.764327
4029,142.5085707,1.464475
4030,127.30973381,0.9325289
4031,108.6874247,6.385523
4032,114.92386223,3.695449
4033,113.65704351,1.740171
4034,137.97944683,1.54299
4035,111.22373157,2.812308
4036,117.47361381,2.209805
4037,125.5903335,0.49097
4038,137.22200183,2.483883
4039,143.86914371,0.7397931
4040,118.91832688,2.372374
4041,123.76305383,2.007373
4042,119.00100497,1.050247
4043,132.24185827,2.108438
4044,140.5316371,1.012717
4045,140.50124379,0.6769285
4046,127.76385621,1.927029
4047,136.72357626,1.84777
4048,131.75945696,0.00226217
4049,126.78662794,4.302648
4050,138.85412593,1.049552
4051,119.36644214,2.616327
4052,129.38509793,0.002308
4053,126.18830671,3.23591
4054,118.32326248,1.481631
4055,122.07355181,0.6738061
4056,116.4259717,2.809853
4057,130.43283723,6.513156
4058,124.22240495,8.295756
4059,120.21118955,4.143269
4060,135.06531144,0.6739138
4061,114.48444682,1.011299
4062,143.0772138,0.7384704
4063,121.60994691,3.032316
4064,127.38186873,6.567344
4065,114.51291328,1.647197
4066,132.59810379,1.081682
4067,118.65911365,0.00215982
4068,123.27985119,1.373126
4069,141.98741348,1.189519
4070,113.06418869,1.348547
4071,108.65529405,0.677533
4072,125.6585841,0.7690855
4073,122.39239788,4.036218
4074,119.19852717,0.7418009
4075,123.5409336,1.081421
4076,119.17115509,0.7401059
4077,121.00465838,1.39839
4078,121.18879176,1.539583
4079,116.34780385,0.3386288
4080,128.1095723,0.7418387
4081,133.63062484,0.6767385
4082,124.24859586,3.070243
4083,121.42094436,1.053069
4084,135.1511761,4.065335
4085,138.39550033,1.008781
4086,114.06404734,2.79208
4087,139.7941487,0.4854071
4088,137.14339184,0.7696532
4089,112.98405009,2.22017
4090,142.50184608,1.955139
4091,118.78792946,1.050156
4092,127.26723086,2.035419
4093,142.00030577,1.1892
4094,133.64040107,1.86194
4095,110.93014166,0.772116
4096,134.38813062,1.861897
4097,139.79680823,2.928247
4098,121.88230015,3.063107
4099,115.83271288,2.571435
4100,142.80254855,0.7644176
4101,133.09742152,7.522156
4102,145.22853809,2.836574
4103,126.19744886,0.4862961
4104,128.89136207,1.350879
4105,126.54554467,2.774823
4106,114.09511462,2.200811
4107,107.67174677,2.377649
4108,114.41635997,0.4869366
4109,130.56084444,15.00175
4110,119.95810996,1.08434
4111,136.04445133,0.4899669
4112,120.47693319,1.053327
4113,130.01413482,1.787231
4114,128.01739463,0.4649665
4115,111.21375332,1.480157
4116,112.62426228,2.219875
4117,121.74229574,7.105052
4118,113.95996857,3.406439
4119,116.27827213,1.052073
4120,114.3415261,1.051329
4121,118.24806774,0.4648756
4122,117.51785254,2.700147
4123,127.94262146,2.608106
4124,134.31192875,0.7714654
4125,113.24162069,1.052163
4126,114.0612599,0.7417651
4127,135.6996585,6.520616
4128,124.00389236,0.9306914
4129,120.75817692,1.191183
4130,104.50196257,3.845508
4131,126.27354096,0.4901206
4132,135.49993847,0.6777608
4133,138.69016571,0.00229856
4134,117.06690472,4.072546
4135,134.23410107,0.00234115
4136,129.76996022,0.9307315
4137,137.81473995,1.730518
4138,140.36311309,1.406315
4139,128.14245957,0.9746781
4140,114.77284389,2.573004
4141,127.14453043,0.9746808
4142,128.75869008,0.3349929
4143,121.55559851,0.6737437
4144,122.86806151,9.594931
4145,114.54407782,1.479516
4146,137.36804853,0.338922
4147,128.77807832,0.9327224
4148,120.40559798,1.647565
4149,118.71053688,2.306692
4150,131.09049742,4.542561
4151,124.96832755,0.466685
4152,133.76155424,0.4918305
4153,114.66951235,0.466681
4154,128.04188972,0.00230779
4155,146.87388584,1.375542
4156,142.67742545,1.051315
4157,113.20331867,1.740121
4158,136.01853091,0.9741616
4159,126.96122988,1.396374
4160,142.24111269,7.232793
4161,132.60612053,2.161083
4162,117.49288137,0.3369199
4163,119.14292305,4.411039
4164,118.14435567,0.6775
4165,117.27819051,2.367799
4166,119.69596545,1.463765
4167,130.57414846,3.152754
4168,149.24972459,6.205978
4169,123.36770791,0.7661377
4170,119.48463602,0.6760154
4171,131.8146919,1.352079
4172,129.2797858,1.049391
4173,135.82592807,2.703155
4174,123.49966662,1.247207
4175,140.61212152,0.7684468
4176,120.17195194,0.741675
4177,121.68611156,1.241854
4178,132.39779126,2.609634
4179,121.25816997,1.531347
4180,122.52817514,0.6768316
4181,124.6193526,1.861897
4182,119.81392905,1.051587
4183,135.88278142,3.705159
4184,115.42021023,2.220139
4185,108.18913734,1.470745
4186,129.30724711,2.377875
4187,137.72254708,0.0022981
4188,125.09486127,3.03217
4189,116.5541723,0.4870593
4190,139.29706729,0.3377336
4191,122.6797706,2.441195
4192,119.41908387,2.608581
4193,117.17981587,1.245744
4194,125.64511653,0.4669478
4195,115.82026512,1.735153
4196,116.28023446,0.6749676
4197,116.66408611,1.47876
4198,120.66342318,2.110911
4199,108.46656018,5.076944
4200,136.0095793,2.836306
4201,134.20212721,1.083693
4202,113.13230934,2.75055
4203,133.36573967,1.786515
4204,107.5442144,1.410498
4205,121.83250003,1.351092
4206,142.98221178,0.3348473
4207,134.93829612,3.706348
4208,121.3852488,1.535588
4209,130.92638076,1.787179
4210,125.53119919,3.374332
4211,115.37900933,2.359768
4212,127.21409863,3.376162
4213,114.92609369,1.705428
4214,125.57041548,3.403913
4215,129.84481559,0.4649953
4216,133.2432089,0.3352829
4217,116.4895256,5.595172
4218,115.36311108,2.377538
4219,121.42355882,1.926021
4220,129.4951773,0.7695991
4221,116.88576806,2.009025
4222,121.3432494,2.037989
4223,127.08699139,0.7681687
4224,115.32359876,4.452996
4225,120.01506712,6.762517
4226,110.79545242,0.6735518
4227,122.44487768,2.069804
4228,119.87170815,3.404609
4229,121.90095253,1.78712
4230,133.77167759,0.3390019
4231,137.06675042,2.1022
4232,123.41465866,2.217634
4233,137.97758149,0.7399227
4234,143.1609722,1.541
4235,129.1671742,0.7666667
4236,114.64581005,3.041662
4237,136.63274672,8.229169
4238,138.94937983,0.7687516
4239,131.72466111,1.375368
4240,115.90154732,2.404226
4241,109.49181195,1.245885
4242,120.53033656,1.374652
4243,109.73672784,0.6737456
4244,132.95064256,1.404723
4245,132.24636447,3.377454
4246,125.22240811,0.930707
4247,128.90286245,2.037417
4248,115.64496356,1.725376
4249,119.98522574,1.349
4250,129.14108774,6.378301
4251,123.17985634,3.36631
4252,114.56966221,4.125044
4253,115.24630734,1.082083
4254,134.10315739,0.00235549
4255,128.93709925,2.438875
4256,120.42088371,1.051309
4257,145.97085366,3.899456
4258,133.13621042,1.010195
4259,118.39360873,1.245122
4260,135.20007504,0.4649111
4261,119.47696109,1.010373
4262,128.0275003,1.014631
4263,120.85798368,3.170589
4264,137.0660974,0.7417287
4265,143.42348436,0.7695132
4266,126.15502358,0.4903377
4267,130.28412702,3.402152
4268,142.14043669,3.79447
4269,116.54480892,5.608026
4270,124.55637842,0.7404535
4271,136.96682845,1.459797
4272,122.45380848,3.754216
4273,126.47058344,4.590743
4274,140.78898542,2.209699
4275,118.40618678,0.770902
4276,124.43201256,2.024758
4277,127.07165723,0.4903033
4278,109.13912315,0.3387098
4279,119.98976653,1.05361
4280,136.39719828,0.7682162
4281,138.78883206,1.349794
4282,120.05686096,2.732073
4283,122.28336449,0.7384902
4284,114.77621871,3.256632
4285,122.79356935,0.00223402
4286,122.21435744,0.4668556
4287,125.81981237,2.733826
4288,121.68714847,1.704219
4289,120.45176775,0.7386839
4290,126.08002686,0.3354331
4291,121.49071965,2.571409
4292,118.32500123,1.647025
4293,111.43205568,2.702075
4294,132.44137814,1.053611
4295,118.10723545,4.934671
4296,133.05907807,3.258472
4297,133.40838382,0.7656922
4298,139.87723125,0.4907396
4299,127.42212875,7.533306
4300,140.629917,2.368836
4301,120.95614431,2.379168
4302,117.31920304,1.084618
4303,110.50905173,3.373376
4304,118.03711671,3.703717
4305,107.61911072,0.7417582
4306,113.59779908,0.00213664
4307,137.61674495,0.3362552
4308,128.09262457,0.7418186
4309,127.07456789,0.3393254
4310,142.717948,2.020579
4311,134.12016093,2.52169
4312,136.42517896,1.049763
4313,112.99263252,2.359999
4314,111.35099373,0.00198295
4315,115.55741137,1.538598
4316,116.93805502,2.47827
4317,137.56799962,2.033993
4318,119.22271201,3.173635
4319,122.06284136,0.7403927
4320,125.57994998,2.302863
4321,112.8587027,2.483526
4322,118.92901363,0.6745378
4323,111.57881507,0.6749634
4324,140.91338385,2.522146
4325,117.3675677,2.220745
4326,126.2628569,1.242646
4327,141.24896481,0.4894391
4328,114.23430774,3.752254
4329,132.98666971,5.04823
4330,137.91308658,1.349996
4331,129.52556649,1.481841
4332,124.45831582,2.10891
4333,119.22388616,5.166357
4334,109.25984146,0.9307979
4335,127.26922505,0.6758547
4336,132.37880725,0.4868133
4337,127.6841641,0.4894479
4338,127.21513754,0.3384608
4339,123.17765933,5.110038
4340,140.8364935,0.6738601
4341,136.60798472,0.677915
4342,142.43049777,0.7403347
4343,117.10942923,1.724467
4344,137.10020584,1.957546
4345,112.27380451,0.7645659
4346,120.5608045,1.536632
4347,145.71093422,5.851931
4348,111.27141099,0.3393831
4349,133.37472647,1.374752
4350,121.28168899,2.700249
4351,111.61115472,0.6765291
4352,121.76648832,2.303334
4353,124.07377809,2.701388
4354,127.90311388,1.082813
4355,132.96713174,0.00228419
4356,116.55403042,1.465295
4357,139.69392323,1.188463
4358,123.24759698,2.16342
4359,121.08717861,1.082205
4360,120.51578395,4.67276
4361,114.14647052,1.924018
4362,139.23164283,2.476084
4363,121.46399821,0.4648567
4364,140.73356207,1.191195
4365,108.89366691,0.6739083
4366,118.28456513,0.7717893
4367,136.14417579,0.6750328
4368,109.44534993,3.070835
4369,136.91880533,0.7658264
4370,110.45521047,1.406882
4371,134.02858737,3.141973
4372,114.76627492,0.9754168
4373,123.78956243,0.7400087
4374,115.92249061,1.724708
4375,128.88544795,2.958757
4376,142.04253303,7.644441
4377,120.80856782,7.330031
4378,135.29015196,1.244821
4379,130.17161981,14.26496
4380,132.44527606,0.3350438
4381,139.01780742,2.370403
4382,119.65860697,1.013086
4383,122.81559433,1.081165
4384,146.3274572,1.078715
4385,117.1148503,7.123682
4386,136.20998337,1.012728
4387,123.42185079,0.7417293
4388,118.12282084,3.44778
4389,135.12564574,0.3353414
4390,120.78696278,4.607173
4391,131.45122833,0.3366315
4392,111.48540998,0.7405564
4393,139.39741888,0.7693096
4394,136.84692227,1.406835
4395,134.14847412,2.327169
4396,127.19317427,7.527591
4397,118.78776842,2.209107
4398,140.33983208,0.7384222
4399,120.47576768,4.408484
4400,138.62690528,0.6749548
4401,109.08182038,0.3398228
4402,121.13102094,0.7417662
4403,108.77501347,0.9307967
4404,140.77588317,1.78442
4405,108.44112264,2.526441
4406,124.87700201,2.404765
4407,116.48220548,1.243137
4408,109.71518303,1.847157
4409,132.74623026,0.3365858
4410,119.54344595,0.3363376
4411,136.90857076,0.4667931
4412,121.95508952,3.791435
4413,132.04407176,2.489451
4414,120.25287452,1.47985
4415,137.84792897,1.718347
4416,136.77588292,4.477413
4417,138.90527831,3.567328
4418,139.51387591,2.008243
4419,110.2775512,1.398207
4420,128.72282151,1.084834
4421,114.11438912,0.3396396
4422,139.35853143,0.932456
4423,122.74161682,0.7683303
4424,138.50787686,0.489172
4425,136.1677772,1.051879
4426,123.26727397,0.674532
4427,122.05742639,2.437321
4428,107.73089902,1.480329
4429,110.31400068,1.052237
4430,137.24107243,2.108915
4431,130.62001614,0.00226615
4432,127.27966823,1.079599
4433,117.64077398,4.579598
4434,113.8347214,1.927149
4435,132.98328152,1.051293
4436,135.31325319,1.375658
4437,120.72678903,0.7385
4438,116.34176325,2.701375
4439,109.53113274,5.175488
4440,142.26424317,2.020189
4441,140.19484558,2.164174
4442,129.68286335,1.013767
4443,116.25888907,0.00218367
4444,124.31130516,1.083168
4445,133.6545126,1.012423
4446,120.71433342,2.442333
4447,126.60518154,8.637624
4448,128.07829285,0.7404267
4449,118.44348975,1.925191
