,srtm30_wgs84_RioClaro,srtm30_slope_RioClaro
2804,590.61467494,1.057768
2805,618.00888642,8.277108
2806,524.51689731,11.97026
2807,705.33451195,7.556529
2808,609.95090078,1.025181
2809,515.07366244,1.026872
2810,586.37375834,0.3412718
2811,634.89773561,3.824575
2812,581.85780152,3.435843
2813,455.75866808,4.322269
2814,506.93546779,6.011371
2815,582.94613736,4.883229
2816,527.67535546,5.967927
2817,653.91232586,2.054657
2818,595.49266217,5.512204
2819,609.47240383,2.113773
2820,508.44101835,4.717804
2821,656.02684171,2.101933
2822,661.7197842,2.726743
2823,673.88655361,6.136406
2824,827.33445383,4.09252
2825,545.69536108,1.191437
2826,535.28867303,4.184349
2827,538.57856254,4.440617
2828,689.70173648,3.864157
2829,484.6641956,4.421311
2830,615.80291488,12.90152
2831,900.71096529,5.058478
2832,634.85311747,2.770959
2833,606.7862266,3.77157
2834,595.64383724,2.054796
2835,674.86140051,2.328037
2836,624.40054639,3.720881
2837,523.03504678,2.010472
2838,569.26968904,0.3417803
2839,585.61335204,3.53538
2840,669.29928031,3.116539
2841,631.23156948,2.110249
2842,611.06518139,4.870598
2843,648.87786447,9.646204
2844,611.64160698,4.603306
2845,593.6405721,4.530065
2846,623.66440909,4.219212
2847,566.99210357,4.773472
2848,618.03198706,5.481777
2849,542.88666692,4.969822
2850,501.22470804,3.816713
2851,579.90690926,1.721374
2852,708.66711437,8.757458
2853,597.82999371,2.570846
2854,466.27832662,2.211493
2855,584.79425243,4.300702
2856,599.87851971,2.769355
2857,658.03297116,2.87304
2858,625.17076138,2.532008
2859,602.80582237,8.0056
2860,513.97898472,5.109153
2861,563.85392739,1.717937
2862,584.99198342,6.452114
2863,582.23841761,0.5001826
2864,633.4419197,4.104008
2865,593.79116281,2.060473
2866,638.09733428,3.875809
2867,688.46052292,2.10867
2868,684.81538334,4.470013
2869,480.29993028,4.298016
2870,570.10694714,3.171349
2871,630.57814572,1.027015
2872,610.43363418,0.7873982
2873,648.30379955,1.767031
2874,575.9144386,3.528828
2875,672.01589484,4.537148
2876,793.2958594,0.7425763
2877,700.9629781,0.4665404
2878,488.40341393,7.99038
2879,715.77492726,5.181602
2880,531.24262072,5.478255
2881,875.76338905,7.887162
2882,699.58596399,8.344165
2883,571.10038508,0.00090438
2884,580.79175535,5.921191
2885,624.09015149,3.140782
2886,585.6062285,10.42947
2887,656.34023653,1.191481
2888,737.7892869,1.999148
2889,542.16108477,5.989273
2890,801.63754887,25.93932
2891,615.24277113,7.255177
2892,650.5454191,2.532669
2893,670.3730593,2.835395
2894,619.22726443,2.392282
2895,762.47343626,4.80906
2896,594.12949708,4.087182
2897,524.70122586,1.397474
2898,639.38096272,2.26484
2899,622.77735107,1.269714
2900,659.15922206,1.766724
2901,572.56962047,7.813599
2902,671.01569921,5.202235
2903,639.62220265,5.933293
2904,673.98855713,3.066648
2905,849.43445978,25.8654
2906,563.62383927,2.837101
2907,688.72368429,9.734653
2908,579.76679194,6.260069
2909,564.50964723,9.355167
2910,510.69594274,0.3417467
2911,599.48364797,3.567072
2912,530.13882488,2.209509
2913,641.9150724,6.789845
2914,717.93470689,1.571627
2915,627.89638102,9.077684
2916,574.78365511,3.411818
2917,578.06160505,7.807528
2918,561.75539286,2.437371
2919,515.24647571,4.894381
2920,814.34808889,14.89584
2921,616.23186226,2.533958
2922,498.57028242,8.717204
2923,585.55974031,7.613138
2924,610.87605025,1.058449
2925,586.5584102,16.64207
2926,594.17469774,7.385817
2927,804.3949505,2.352572
2928,622.0620989,1.708768
2929,731.37850888,3.491747
2930,517.44015229,9.307535
2931,727.52813526,2.835559
2932,632.71335056,1.431326
2933,569.77841756,1.862656
2934,709.75952892,17.37628
2935,827.36353074,3.403435
2936,659.37381087,3.074883
2937,750.3632672,3.750129
2938,825.14470586,11.12592
2939,685.79878703,1.36607
2940,634.03880949,2.666257
2941,522.68658774,3.319068
2942,576.02759012,2.666945
2943,639.52795971,2.5475
2944,639.9069221,6.41722
2945,541.58857081,0.7875228
2946,561.44302745,3.798271
2947,614.38150519,4.87411
2948,508.42269422,3.853115
2949,581.52368733,1.057345
2950,593.17198698,2.438171
2951,573.69642351,1.368502
2952,476.27345994,1.367826
2953,641.36255369,3.624519
2954,659.35703861,2.20818
2955,563.19438694,5.17998
2956,571.53503889,6.894382
2957,552.51522073,10.4123
2958,846.68890237,2.439404
2959,597.88243998,1.396001
2960,614.83030636,1.772444
2961,555.01086397,1.795676
2962,486.56997399,1.794291
2963,511.37953649,4.479252
2964,603.05592969,8.211633
2965,675.21237983,1.368401
2966,573.10419512,2.390357
2967,463.93403144,7.641336
2968,652.11634208,0.466522
2969,616.00400377,3.703681
2970,624.0293325,7.504258
2971,759.48854315,1.861132
2972,614.85816288,4.008591
2973,488.96251133,2.967485
2974,555.15447331,8.958449
2975,536.67645127,6.585963
2976,688.17374454,3.06823
2977,606.30392984,5.15005
2978,562.97968596,5.099002
2979,629.46665937,1.484075
2980,494.20865756,1.027082
2981,583.77618852,5.05743
2982,603.10075046,3.851184
2983,619.97171247,6.835668
2984,488.70892169,6.220869
2985,705.54660367,3.752418
2986,623.07706476,1.395853
2987,561.66292759,7.146981
2988,657.99083354,1.025007
2989,530.96036881,6.732806
2990,592.74418194,3.114312
2991,687.38764927,1.386093
2992,952.29959092,3.703224
2993,619.00630149,1.024274
2994,598.4505812,4.476521
2995,613.09203234,1.484961
2996,664.41494269,2.504434
2997,560.02113631,2.997832
2998,600.52150947,3.505137
2999,668.3144883,2.055312
3000,637.36318969,1.434534
3001,524.42545333,4.241152
3002,653.02548978,6.471509
3003,606.74198345,1.649313
3004,613.77924007,8.004619
3005,731.82284189,9.044451
3006,505.51585875,6.96906
3007,681.33464755,4.710086
3008,684.25700105,6.574748
3009,799.67847756,10.17021
3010,537.60903283,5.121576
3011,644.41306026,0.4664615
3012,590.88646584,1.3691
3013,747.63708185,14.90627
3014,557.04248399,2.51228
3015,589.11866752,13.34615
3016,586.09795541,3.529112
3017,539.25408877,2.058025
3018,583.11095277,8.129121
3019,588.39302665,3.041118
3020,572.58439593,7.50727
3021,611.55291461,8.709359
3022,543.55637966,2.051849
3023,533.27179288,4.816182
3024,505.66056016,0.9303904
3025,675.37374215,3.11931
3026,567.81564039,2.994012
3027,589.28043113,1.36777
3028,624.72986032,3.272427
3029,502.30773464,4.714792
3030,673.03251494,3.743325
3031,614.87894407,9.132196
3032,508.65132039,3.152221
3033,660.41718512,6.993916
3034,571.51097069,1.769076
3035,776.3654571,1.102858
3036,630.99302037,0.7848517
3037,655.4626349,1.025286
3038,700.64046172,3.113695
3039,738.42438658,2.389641
3040,545.50600687,11.36
3041,505.55672615,2.053328
3042,629.34392195,2.670899
3043,475.48608178,0.3426217
3044,473.44008364,1.575354
3045,747.95883927,12.61887
3046,756.19451339,6.446684
3047,619.42805228,4.135814
3048,537.61560061,1.385545
3049,573.5896107,2.326255
3050,764.37468316,4.142567
3051,609.47272921,1.709264
3052,610.65640631,4.603522
3053,775.67663071,1.189767
3054,550.68797614,2.392785
3055,566.98275654,6.834468
3056,600.87255818,2.996267
3057,652.1376754,2.327939
3058,608.94661663,4.883909
3059,697.76144164,8.006005
3060,581.49344038,4.894701
3061,869.68803572,3.321248
3062,615.9323149,2.55246
3063,631.86499165,0.340801
3064,632.96490925,6.519733
3065,916.83591047,5.640904
3066,918.34819427,3.749099
3067,486.86242331,4.75034
3068,612.99269845,7.513065
3069,577.93216115,1.708537
3070,655.10513686,0.00093188
3071,726.63062176,0.3426619
3072,600.47257667,3.312915
3073,660.24793494,3.815102
3074,648.93123757,1.649402
3075,699.6928614,7.458668
3076,457.3221464,1.43627
3077,838.78521471,8.641696
3078,624.10641631,5.808064
3079,642.79851302,2.395582
3080,531.63902071,4.955026
3081,472.94931808,7.614754
3082,639.04822311,23.42009
3083,607.6445811,1.64775
3084,880.72847611,2.790897
3085,471.34713866,1.890378
3086,698.84423052,3.995901
3087,708.77949841,8.90099
3088,657.002636,0.4662814
3089,610.81682183,4.751018
3090,607.74702829,1.055856
3091,570.90451564,6.351424
3092,706.81034622,7.101289
3093,777.64063492,6.056602
3094,822.54161283,9.489095
3095,761.74524368,2.114652
3096,501.22710956,13.96989
3097,547.64998623,5.484564
3098,598.05364306,3.125594
3099,517.481174,11.12747
3100,552.86584179,1.929113
3101,669.98526693,1.708567
3102,515.02320322,4.772607
3103,616.92679014,5.875039
3104,632.68288637,2.053693
3105,593.67954155,1.792652
3106,533.47970233,1.711735
3107,629.82124212,4.093009
3108,589.63943384,11.68124
3109,594.97445215,4.883142
3110,554.83697947,0.4663741
3111,615.00163799,9.264737
3112,648.94019981,12.80188
3113,544.72538112,1.890044
3114,643.94499217,18.16142
3115,510.6546839,4.717835
3116,615.48292318,4.870543
3117,709.31316136,2.392998
3118,539.39785725,6.776672
3119,642.02131986,2.760822
3120,855.93700922,1.719242
3121,900.77481558,7.743015
3122,606.06173212,1.79441
3123,771.47078274,2.498617
3124,698.86848584,0.3411327
3125,686.97376106,5.781777
3126,586.60609458,1.649342
3127,607.05537518,3.74443
3128,626.97838811,3.452772
3129,574.58844352,7.731184
3130,718.68596683,2.263447
3131,613.75533736,5.849712
3132,469.2485448,2.769467
3133,645.10700611,3.04981
3134,625.76260501,1.058623
3135,581.50424137,2.059457
3136,463.80051549,2.396664
3137,870.69709115,13.25174
3138,683.74973422,4.80602
3139,842.370098,2.726601
3140,577.88366354,10.59843
3141,472.41973097,4.749591
3142,465.30246558,2.7828
3143,498.64957463,1.577716
3144,641.03914216,4.747363
3145,663.36749915,2.570863
3146,584.92699504,1.771336
3147,610.36595051,1.367962
3148,555.80358469,3.751536
3149,571.13307643,12.34
3150,735.45510349,2.355401
3151,609.9892229,11.11908
3152,600.49399221,3.496287
3153,523.74377045,4.478971
3154,612.95340562,3.752576
3155,683.03897881,4.950953
3156,680.35209191,9.477548
3157,645.84914913,2.214468
3158,579.26434697,2.359613
3159,569.68589548,1.370139
3160,600.53924508,1.649348
3161,671.47422406,1.273982
3162,600.32212768,12.49927
3163,595.66611205,1.762883
3164,704.50468116,3.033588
3165,514.22956365,3.535677
3166,713.11778789,8.580502
3167,545.96651593,7.991163
3168,918.7148874,8.724047
3169,629.14980592,4.772883
3170,696.06045778,2.100456
3171,792.22772718,4.435637
3172,601.64922001,4.41492
3173,737.82772359,6.096887
3174,693.7774063,2.533519
3175,573.89317202,6.301414
3176,575.62410138,2.990638
3177,738.95830276,6.474125
3178,647.15623184,3.529655
3179,672.10994879,4.516758
3180,523.84955607,5.51316
3181,651.2126008,3.033537
3182,558.83369912,6.94373
3183,502.20312485,3.536645
3184,599.81909617,0.3419258
3185,674.79762827,14.98944
3186,644.41699653,2.108662
3187,546.60081284,3.627427
3188,595.71492618,3.771021
3189,698.13832943,3.70706
3190,558.81351051,8.484751
3191,659.07373535,2.835402
3192,649.46673769,7.167381
3193,623.42202948,4.089258
3194,586.63062897,7.351634
3195,672.47125319,2.849401
3196,764.75915264,8.070536
3197,556.02404432,9.478986
3198,704.87267109,3.406156
3199,506.65760876,0.3420873
3200,537.22633308,6.109822
3201,516.85462152,3.707062
3202,570.28426442,6.960082
3203,613.22560697,0.0008913
3204,546.11332537,7.993926
3205,541.86476018,2.44521
3206,654.28467676,3.416062
3207,618.5727021,2.43687
3208,579.6739776,5.486017
3209,850.69712697,3.193666
3210,514.23477104,8.638425
3211,823.71656593,8.538552
3212,586.90162963,4.247238
3213,556.96536506,1.384429
3214,501.38170279,5.627918
3215,560.56080734,7.508638
3216,485.61739011,4.321855
3217,597.11877044,3.825068
3218,555.81084345,2.965531
3219,614.81639015,2.056107
3220,597.74836529,9.697444
3221,616.83372046,5.267294
3222,532.68267866,8.173986
3223,800.58256073,2.862182
3224,596.40594604,7.56155
3225,754.37054495,NaN
3226,809.39799133,12.55502
3227,560.18468802,3.330078
3228,709.06604545,4.81682
3229,854.6977702,6.039529
3230,827.69093379,26.87632
3231,820.15534952,5.269909
3232,604.77084767,6.044078
3233,718.36706429,8.553425
3234,564.69126103,2.394062
3235,520.22054246,8.774103
3236,581.09530893,8.021899
3237,661.95385752,1.772179
3238,640.88807075,1.277214
3239,608.08154606,1.103725
3240,827.55939833,16.42455
3241,675.8990298,18.1342
3242,638.77630301,14.0026
3243,614.06705024,12.28101
3244,704.96318482,9.226491
3245,589.20906323,3.769637
3246,701.06281507,1.999957
3247,603.49518313,2.843941
3248,645.31044403,6.960957
3249,664.87435613,2.389554
3250,708.33185366,2.10413
3251,599.77794775,5.496962
3252,614.97849797,2.214098
3253,715.77241453,3.033022
3254,613.52985718,1.434281
3255,570.96784454,0.466545
3256,531.24059724,4.628354
3257,557.68279236,2.438673
3258,521.79338271,2.22677
3259,589.82266829,2.353568
3260,698.69642642,6.72155
3261,644.89351635,1.483437
3262,614.39648526,4.02142
3263,609.69721652,2.058249
3264,846.68215383,9.465634
3265,933.33740784,7.697579
3266,662.91998822,12.78528
3267,821.89644377,3.960665
3268,635.07171357,1.709467
3269,514.30916933,7.670456
3270,561.01355106,4.100066
3271,624.23001514,2.500714
3272,497.59706978,7.712756
3273,602.10243119,2.837053
3274,747.3934788,1.92864
3275,734.41842887,1.367253
3276,626.08263992,17.41441
3277,502.91234207,3.636026
3278,487.91220458,5.816137
3279,617.13009538,18.26465
3280,652.96500515,3.035245
3281,762.24179886,5.05543
3282,709.85326589,6.113499
3283,501.20167558,4.870656
3284,563.84145588,2.101299
3285,574.67783008,0.7428638
3286,923.90837725,3.118972
3287,834.10984178,7.135417
3288,585.77101677,4.082541
3289,627.89114785,6.295536
3290,696.49583934,3.198328
3291,700.4494805,9.271515
3292,641.93886422,6.216065
3293,630.96904663,1.058731
3294,613.22148583,1.571755
3295,487.56942988,2.393886
3296,571.64083666,2.379543
3297,609.94755934,3.319627
3298,534.98406651,4.817151
3299,742.73209634,1.571576
3300,641.63020854,1.270202
3301,635.84889367,0.6843008
3302,667.72001067,2.108547
3303,596.7211707,4.747018
3304,834.37336149,5.482478
3305,810.34347833,19.39454
3306,924.90846686,21.93862
3307,874.82956007,2.669523
3308,575.63489076,8.7887
3309,765.43566313,3.568342
3310,498.26189543,1.719811
3311,498.35873842,4.106048
3312,562.50519275,3.759543
3313,570.89897495,4.902898
3314,628.08157831,1.000433
3315,686.28097708,1.484452
3316,628.76616747,8.460938
3317,746.4443716,4.147602
3318,618.93786914,6.248063
3319,546.31634419,4.413496
3320,604.12706389,5.768692
3321,492.51939065,6.586109
3322,649.9160606,0.7889678
3323,620.57524888,5.145694
3324,630.13484815,2.108578
3325,927.05870705,5.828917
3326,526.57693519,5.056929
3327,605.85056899,8.648798
3328,691.24790098,2.734463
3329,768.36919536,8.819618
3330,700.2671188,2.865494
3331,703.97533232,16.3565
3332,587.51035644,6.506044
3333,548.65469738,11.13664
3334,620.54876284,3.069965
3335,611.63075983,2.113945
3336,553.76841265,4.441936
3337,595.02907934,5.202826
3338,550.09587935,4.874862
3339,963.9153285,7.785237
3340,642.88830752,1.028246
3341,473.70458261,2.771712
3342,544.79801739,12.62582
3343,603.03630209,8.768052
3344,565.51891536,3.799883
3345,481.63201626,5.847841
3346,580.9572509,7.772948
3347,713.72858304,9.744468
3348,829.89950257,2.115102
3349,618.52581999,3.752737
3350,491.70093538,6.823457
3351,840.01462683,18.54883
3352,474.52334629,6.897688
3353,634.12683625,2.052914
3354,534.5961106,9.80953
3355,604.96169689,5.849638
3356,922.38944348,14.9845
3357,577.75122208,5.482576
3358,647.92386502,9.512602
3359,517.11038909,11.77183
3360,779.32928826,2.266392
3361,609.84522098,6.215983
3362,458.4318938,1.369669
3363,510.25071213,4.953432
3364,633.56539592,3.255389
3365,683.37090032,13.47961
3366,627.66246779,2.108606
3367,646.03333784,2.272572
3368,632.3089166,1.710697
3369,653.42906004,0.7429177
3370,557.85121157,0.7415872
3371,604.93312389,1.385733
3372,807.75096171,25.50427
3373,696.9612299,15.36365
3374,529.28660141,4.21402
3375,718.9226852,2.667566
3376,669.48318695,7.601087
3377,504.65386033,2.110322
3378,543.19909253,4.143764
3379,489.49407655,4.877082
3380,642.2781904,6.703129
3381,645.95443679,4.009287
3382,631.96595442,5.247808
3383,504.32426661,5.722883
3384,819.6762537,3.193718
3385,651.02854082,4.099656
3386,630.54838332,2.764449
3387,583.26494815,5.204332
3388,528.34684609,6.500007
3389,622.74108158,9.516919
3390,548.57156151,9.854491
3391,609.84697193,3.631763
3392,551.76434253,1.058533
3393,491.44676371,6.121458
3394,639.92105077,1.191493
3395,741.68285199,2.11044
3396,586.95366941,4.408052
3397,590.1208308,6.835654
3398,753.39762915,0.4995034
3399,611.93284626,5.095124
3400,687.07443133,6.281593
3401,588.71206592,3.720724
3402,729.59500804,5.776049
3403,692.96544283,2.101109
3404,580.86653668,4.535818
3405,602.63734245,5.235921
3406,569.68230384,2.539195
3407,654.34602194,2.113653
3408,607.8757063,5.302285
3409,582.7402433,0.9319764
3410,770.5818139,3.139519
3411,528.09090496,5.515861
3412,656.84047927,19.28514
3413,561.04638716,9.406775
3414,706.7944714,3.765723
3415,476.43700105,3.410196
3416,657.39022936,5.251094
3417,598.51247101,NaN
3418,592.72206453,2.965591
3419,685.03422182,6.463994
3420,655.43249519,2.004077
3421,676.19955725,1.502424
3422,616.9757304,3.76318
3423,634.08605041,4.515192
3424,586.80856791,1.057367
3425,815.32054284,7.702429
3426,674.20651375,1.719323
3427,523.72151891,4.223435
3428,547.66859708,7.230087
3429,552.62154074,7.556287
3430,867.69023989,2.96412
3431,604.09915747,5.508015
3432,555.60210665,5.684006
3433,527.64065556,6.022027
3434,616.1124396,2.226406
3435,703.5386414,0.00103687
3436,469.2358477,1.770181
3437,576.955061,5.01269
3438,530.51212998,11.87659
3439,733.61300125,5.034829
3440,508.61268472,2.226508
3441,633.03759405,1.766352
3442,700.05889742,4.40515
3443,785.23496192,6.38416
3444,641.24136769,3.293424
3445,780.54112372,6.535724
3446,554.00642431,3.497644
3447,512.81003191,4.424814
3448,660.61474429,4.46638
3449,601.66631682,7.109425
3450,691.61100828,5.874593
3451,742.36485356,2.539355
3452,638.9581719,1.277559
3453,546.03990498,0.9318639
3454,556.3824378,4.635678
3455,687.69945639,1.500973
3456,586.87709834,2.531222
3457,526.66179876,2.771906
3458,671.46409124,5.115962
3459,592.34346711,2.765085
3460,644.33395937,3.821271
3461,497.79034528,10.3164
3462,555.62287621,9.289952
3463,615.81266458,9.796588
3464,527.21402147,6.724819
3465,528.05464138,5.107828
3466,833.31968698,1.270769
3467,625.13476178,4.753459
3468,897.80541212,3.259955
3469,453.79054241,2.058045
3470,711.01612161,8.183139
3471,723.59355911,1.383922
3472,618.23612977,4.79419
3473,538.64369154,3.821956
3474,654.35406597,0.5007519
3475,613.16237891,5.483056
3476,668.90408365,8.558814
3477,597.96161251,5.202089
3478,614.66138539,3.431552
3479,590.72506047,4.718527
3480,527.44299094,2.443299
3481,628.09273709,6.851333
3482,551.37661348,3.295223
3483,630.94462442,5.109759
3484,676.60499669,7.204658
3485,561.04386819,2.207592
3486,691.28247023,1.026701
