,aw3d30_wgs84_SantaCatarina,aw3d30_slope_SantaCatarina
3308,318.7860299,13.0347
3309,8.1511196,0.4652835
3310,NaN,NaN
3311,103.50528559,17.34896
3312,94.57615867,17.5224
3313,7.58469536,2.439821
3314,413.18377375,11.61661
3315,463.71768837,32.11581
3316,239.09833012,28.14517
3317,18.11587659,1.330014
3318,590.3898216,25.34209
3319,12.99002193,2.439128
3320,357.77256393,30.03016
3321,5.00344897,1.856322
3322,46.19572025,31.54785
3323,90.08572375,13.86408
3324,254.54674192,22.48904
3325,185.04804034,27.53822
3326,855.40890631,26.66448
3327,3.39773428,1.491642
3328,14.14465404,2.675902
3329,6.03624251,1.138239
3330,NaN,NaN
3331,7.94475584,0.7460865
3332,376.48822283,23.76329
3333,167.57967209,9.455418
3334,42.62439847,13.59904
3335,802.46205304,3.170868
3336,933.58222871,5.458755
3337,8.61267138,1.487518
3338,750.1670468,28.71728
3339,100.85501971,18.4409
3340,277.83480068,28.36504
3341,NaN,NaN
3342,7.09036144,1.191798
3343,67.32552978,15.44475
3344,56.40189841,6.96533
3345,137.25914213,9.69238
3346,4.47702148,1.831834
3347,6.41175652,0.3527411
3348,41.37113538,18.10317
3349,169.80799974,23.98628
3350,619.11905086,27.67413
3351,37.39089131,5.210756
3352,89.44492619,9.840199
3353,103.312476,14.05147
3354,8.23572539,1.401778
3355,590.72008904,1.329213
3356,142.34696212,29.37455
3357,186.48884444,18.51334
3358,55.45488988,18.00015
3359,9.72487864,0.3485623
3360,136.39317605,15.2396
3361,547.70085331,25.75459
3362,519.36930119,28.31028
3363,69.2684968,14.87098
3364,12.47325738,0.8218502
3365,260.11288896,22.11495
3366,440.00943657,5.781196
3367,9.06669281,3.123044
3368,868.49031417,25.48971
3369,712.57064191,23.1834
3370,150.36274433,18.27207
3371,416.64577928,10.95204
3372,266.20574855,29.51188
3373,234.26920598,23.3549
3374,448.59820721,22.54364
3375,8.6165437,1.336757
3376,9.22839017,1.065774
3377,545.53320595,15.26754
3378,695.72898815,8.800509
3379,24.21205299,7.185079
3380,293.36535674,21.23219
3381,71.37902675,15.32305
3382,811.29636133,21.65927
3383,462.6386462,29.80341
3384,355.52939365,16.5174
3385,78.81934546,23.66059
3386,501.23093642,28.39811
3387,5.64691383,1.805772
3388,10.42032801,1.649927
3389,591.36816847,13.32639
3390,62.62265503,20.12023
3391,220.14813022,17.95533
3392,523.49327477,21.8982
3393,283.82755201,27.62611
3394,49.34533997,27.05495
3395,226.3133191,17.53499
3396,125.27200243,0.7454121
3397,93.24862639,14.39368
3398,575.54486695,18.30051
3399,124.49857296,10.6908
3400,171.37583088,4.181103
3401,4.12802802,4.201934
3402,6.1182394,1.067796
3403,1010.48643309,6.761212
3404,522.51679677,19.88429
3405,207.22163765,16.4176
3406,605.78540135,23.8667
3407,39.44912279,28.78041
3408,152.89663816,18.82061
3409,80.21163283,7.022254
3410,107.77269113,35.43971
3411,668.39065825,29.59055
3412,5.15302661,0.9303206
3413,162.79399187,19.39424
3414,526.30981153,17.20123
3415,312.61583497,17.68228
3416,10.02815746,1.067194
3417,481.96371299,26.71015
3418,5.0349515,0.7462726
3419,499.44421978,12.47799
3420,97.08910525,19.22411
3421,223.31547604,15.37855
3422,17.33061175,0.3489986
3423,630.55009888,18.67096
3424,409.38501322,17.98985
3425,487.29621777,25.26762
3426,324.6080703,21.87794
3427,220.48508845,25.6209
3428,411.61627197,13.91457
3429,338.38532584,24.7
3430,258.24583739,18.14911
3431,191.21916124,17.32708
3432,70.75691983,10.88025
3433,125.39500223,30.04494
3434,8.05644243,3.086322
3435,47.6417329,17.07347
3436,36.07865955,8.02888
3437,3.0964394,NaN
3438,270.61677852,31.11602
3439,632.45096939,15.97351
3440,124.82404459,29.96574
3441,233.56658302,27.48243
3442,4.49637364,0.7453179
3443,5.04080526,1.401759
3444,212.40573261,3.299084
3445,109.07799898,12.05777
3446,529.51702381,18.47967
3447,15.94130337,4.098082
3448,593.20420049,13.19218
3449,132.79977335,17.03537
3450,23.32712495,1.066819
3451,28.99709148,2.980901
3452,246.60310483,4.296412
3453,832.47612325,18.39931
3454,228.50406719,26.35923
3455,271.21204228,21.81221
3456,465.5657353,26.99622
3457,9.75509881,0.4654475
3458,7.90442732,1.048735
3459,30.03851211,15.13619
3460,45.4655408,9.429268
3461,352.32148771,10.18166
3462,239.39381594,31.78658
3463,205.31913718,26.98925
3464,25.09231867,3.746645
3465,660.07656911,39.31696
3466,459.37612378,15.933
3467,5.20976268,1.754609
3468,467.16051573,19.69637
3469,86.10720208,30.23519
3470,81.55924923,10.17033
3471,703.68412615,23.71695
3472,3.30625916,NaN
3473,12.10979725,1.474564
3474,126.7330057,18.43014
3475,5.01426571,0.8194482
3476,631.32728248,23.54961
3477,6.90563832,1.490006
3478,18.99868924,2.789976
3479,322.07016942,5.931425
3480,82.72646416,23.57839
3481,93.33344275,2.427573
3482,571.62996149,13.75768
3483,30.38017355,7.953695
3484,15.27297492,1.333345
3485,719.66478431,19.83899
3486,7.08871746,2.943112
3487,68.40138973,5.645201
3488,335.35850444,16.6647
3489,57.64388976,24.24415
3490,5.21927586,2.664692
3491,807.61594846,10.06578
3492,119.77190625,15.47646
3493,333.79700193,19.99492
3494,826.63539614,5.624566
3495,53.52123989,14.46711
3496,481.78120498,17.56241
3497,395.82996638,19.67622
3498,739.78316966,21.63942
3499,556.51559239,11.5782
3500,9.11430156,0.3521559
3501,377.97093747,8.968031
3502,3.9931425,1.192883
3503,354.2745003,13.23981
3504,505.7530355,27.66978
3505,186.43717926,14.05465
3506,955.18661282,22.44314
3507,665.32743277,11.16473
3508,4.08973659,NaN
3509,282.49512883,8.262747
3510,506.33522911,37.55995
3511,3.73381688,4.201944
3512,371.30630033,31.44606
3513,766.64346047,22.20444
3514,3.16687313,NaN
3515,NaN,NaN
3516,192.58261582,16.79149
3517,12.00806589,5.809028
3518,135.28510124,10.06262
3519,5.96968144,0.7454935
3520,4.1163367,0.7454089
3521,305.67963538,11.28017
3522,382.32650698,10.62969
3523,271.23237648,17.50593
3524,251.93822847,8.276689
3525,545.69182826,14.15791
3526,630.6467145,27.57757
3527,238.39168804,22.51114
3528,139.35465764,10.75459
3529,436.61106709,21.24376
3530,611.34428387,24.04633
3531,191.09456142,34.84724
3532,NaN,NaN
3533,82.24775278,7.275249
3534,214.35923876,21.76877
3535,11.9841696,0.8235946
3536,66.27970457,14.96536
3537,470.55993689,17.44139
3538,5.73800908,4.672557
3539,41.21012489,22.79392
3540,333.16086647,4.072391
3541,365.29526845,21.70973
3542,42.41469699,5.779405
3543,8.87248965,1.066956
3544,13.56358565,1.405128
3545,125.09641958,28.80962
3546,663.82123323,22.70716
3547,99.11150436,24.59573
3548,31.22859853,10.71989
3549,364.3393194,25.32081
3550,4.9728552,0.930422
3551,7.01525955,0.745506
3552,77.31238714,10.82393
3553,23.55175974,22.44713
3554,3.1260864,NaN
3555,769.50105018,27.0596
3556,70.23966991,21.17894
3557,435.47905071,9.334116
3558,32.23702207,8.579528
3559,16.48581243,7.626199
3560,394.59364693,15.86621
3561,353.52420336,25.66634
3562,30.61305414,6.364269
3563,291.35177447,27.32747
3564,214.98087288,20.82663
3565,8.59197434,0.4651992
3566,20.13892872,6.348223
3567,49.19991978,5.773374
3568,888.48653014,5.933448
3569,7.24594464,3.032907
3570,17.20208616,4.336584
3571,70.14131941,17.20334
3572,75.23531236,8.704905
3573,522.64188454,25.18006
3574,47.21544581,7.29049
3575,249.69726917,6.345233
3576,322.72216264,6.589186
3577,NaN,NaN
3578,18.51930913,3.908824
3579,NaN,NaN
3580,32.71490526,3.671786
3581,1057.24260641,16.34215
3582,131.62854505,21.28732
3583,130.42310154,26.91933
3584,198.15756589,8.854073
3585,4.11871368,1.485323
3586,682.71404604,12.64845
3587,479.74770874,21.59464
3588,72.46079417,7.590302
3589,487.7432917,12.86823
3590,250.33788551,19.90355
3591,366.19588245,8.720579
3592,278.6122344,21.48781
3593,371.02160915,23.01812
3594,31.62131376,9.226271
3595,123.71490688,27.61873
3596,409.50304215,9.301836
3597,134.37875237,20.6323
3598,17.68109155,3.100342
3599,49.47861995,8.888685
3600,192.42991238,22.45005
3601,6.02264866,1.046982
3602,511.57558072,12.79376
3603,142.49800168,8.868383
3604,154.97730288,21.78403
3605,1096.38028376,32.40446
3606,404.339481,25.81828
3607,211.55834711,22.56119
3608,16.4723262,2.837833
3609,467.39196487,34.44742
3610,98.47331137,7.782469
3611,110.79589047,22.90201
3612,767.37142617,27.60315
3613,183.64357576,3.571614
3614,62.08334924,29.45473
3615,6.42742676,2.325404
3616,502.739316,25.48614
3617,25.20421429,5.593525
3618,184.4830809,16.16013
3619,87.90771229,3.572504
3620,75.45328762,18.18631
3621,12.23305221,2.469523
3622,229.51068706,29.35751
3623,NaN,NaN
3624,445.7544361,5.560331
3625,393.96463421,11.56833
3626,118.48918784,2.296987
3627,589.70991896,22.93822
3628,1087.19632577,40.71025
3629,656.82109841,14.17311
3630,178.30107393,22.80589
3631,678.39768345,15.07747
3632,13.06830958,1.47348
3633,71.56686707,9.003787
3634,35.11749343,23.34632
3635,423.31912028,16.62975
3636,41.72326843,3.12633
3637,25.37699345,2.109553
3638,198.8319898,27.19094
3639,308.04217278,12.9708
3640,5.19147461,0.5264884
3641,854.50404675,43.43556
3642,4.18922958,0.7444937
3643,647.24216819,23.48826
3644,248.57352288,9.496262
3645,NaN,NaN
3646,278.65357241,26.89917
3647,24.67425634,4.180238
3648,275.50474983,19.07109
3649,462.78688139,24.24327
3650,5.10388741,1.485165
3651,1090.36370381,22.03389
3652,108.25195195,23.45719
3653,321.30123496,10.06749
3654,440.4137592,19.60519
3655,47.65937857,32.78266
3656,434.14865915,29.20458
3657,33.54728251,2.870358
3658,NaN,NaN
3659,NaN,NaN
3660,109.08764091,20.94287
3661,445.17691117,25.69241
3662,754.5478647,17.35674
3663,419.63599077,24.12684
3664,NaN,NaN
3665,NaN,NaN
3666,456.5434848,18.47016
3667,55.50590418,5.55846
3668,72.686137,29.82212
3669,336.36986385,25.02196
3670,35.44286092,12.09435
3671,378.44357315,15.11446
3672,18.28455392,1.557197
3673,12.141359,4.589576
3674,759.79048099,24.51152
3675,296.57855174,18.16263
3676,17.92746837,5.512949
3677,331.75163924,30.60113
3678,30.93237785,21.21378
3679,15.39816915,3.724283
3680,237.28122722,22.47031
3681,29.5983718,4.994398
3682,686.56292843,14.55461
3683,85.4071326,28.09298
3684,199.59612294,24.32397
3685,98.05024691,16.0596
3686,395.53041626,20.08176
3687,257.27924494,15.25044
3688,802.28068399,21.83235
3689,145.56713384,24.84265
3690,338.14528579,17.13292
3691,5.75158027,0.00141782
3692,878.35157991,20.01361
3693,13.45353829,0.5220538
3694,479.53872641,13.90189
3695,286.01973961,23.4686
3696,288.57067263,36.15937
3697,229.30613465,18.89005
3698,33.19421337,20.79579
3699,584.15669136,27.03428
3700,121.15667452,15.70404
3701,292.79359376,20.16835
3702,7.11716378,0.698509
3703,19.7686091,8.331964
3704,181.31804712,27.27699
3705,56.40635529,13.03619
3706,6.93731391,1.148875
3707,98.39423282,17.81845
3708,4.47589582,1.052931
3709,147.91871666,27.25296
3710,9.82188305,6.474648
3711,574.31251266,11.02736
3712,NaN,NaN
3713,186.67224994,28.1497
3714,748.74266227,16.17723
3715,3.86059927,1.483995
3716,NaN,NaN
3717,296.92777206,30.80482
3718,89.12788097,23.04134
3719,221.27640665,11.96976
3720,367.50535448,23.16603
3721,852.46436109,11.68876
3722,835.37768968,20.47922
3723,104.49629149,16.49839
3724,147.59918831,9.286761
3725,12.34597824,6.240873
3726,670.74306591,15.72233
3727,100.40453693,14.40607
3728,196.70353239,14.29075
3729,276.71147214,16.06553
3730,714.72339953,13.77605
3731,73.64248054,22.55502
3732,287.21446092,17.03059
3733,44.67824377,11.34164
3734,42.38309344,28.46941
3735,130.23561597,16.26366
3736,526.65064621,13.33943
3737,265.81319993,12.46729
3738,988.48975532,21.67827
3739,491.51817685,17.62804
3740,355.54237109,26.24556
3741,25.7423823,0.7444602
3742,423.1046246,9.357817
3743,337.5728804,10.6911
3744,11.23396834,1.042176
3745,NaN,NaN
3746,423.68619738,13.46766
3747,61.04874014,18.29267
3748,269.5308475,9.327397
3749,5.03469068,0.7459529
3750,160.62783992,32.64499
3751,873.68561315,10.46505
3752,13.50318989,6.251957
3753,250.01685872,22.86816
3754,61.46264959,18.19947
3755,432.80857287,18.16924
3756,60.13042049,14.78536
3757,28.15742652,10.21136
3758,39.22317854,16.17654
3759,922.4682268,17.98289
3760,368.72998573,23.70356
3761,246.30424654,20.69635
3762,978.51413694,15.58989
3763,92.5521051,13.48412
3764,512.63951182,17.82837
3765,731.71827899,20.91875
3766,75.14910268,8.053349
3767,699.38417437,15.9833
3768,235.15007448,27.68574
3769,185.33933868,7.438117
3770,104.69164245,4.898818
3771,4.49789129,0.8232031
3772,131.73131476,27.29478
3773,292.5690558,11.39005
3774,18.51725158,1.046542
3775,346.63833312,20.31614
3776,814.53987173,20.64327
3777,88.64721196,21.5619
3778,630.71665206,2.653259
3779,662.62178974,18.97483
3780,116.58919581,26.53302
3781,588.69310416,23.57282
3782,207.0803593,14.06327
3783,86.06787105,15.73148
3784,81.10520566,6.430273
3785,828.47531954,6.845706
3786,79.72653723,23.35932
3787,7.10341765,2.462224
3788,65.36657184,10.44463
3789,25.99225786,6.371083
3790,425.71538203,30.08826
3791,430.72875075,28.68187
3792,103.64065611,12.74542
3793,903.0966025,17.57227
3794,169.7991744,29.35035
3795,13.69397894,0.5203695
3796,300.73601003,4.881318
3797,25.02551891,0.8183883
3798,10.06332376,1.068383
3799,7.00709335,1.051549
3800,267.3471662,15.52174
3801,64.2288106,19.51491
3802,8.98333241,0.7032275
3803,134.42790575,27.11237
3804,421.31897758,5.263704
3805,53.77856085,23.60209
3806,122.67075761,26.23102
3807,835.61146141,14.23386
3808,28.60458484,3.130987
3809,78.91093709,23.6325
3810,229.35487389,26.36013
3811,9.68284374,1.649457
3812,212.40182219,25.3916
3813,489.38896118,14.02318
3814,654.73756822,19.49808
3815,113.72189479,15.24463
3816,30.7811984,11.64655
3817,7.67955496,1.633586
3818,106.16409876,35.48144
3819,434.55690963,24.61084
3820,90.83051532,14.13276
3821,417.3982488,19.50905
3822,79.77772319,14.06011
3823,360.28643944,29.66964
3824,NaN,NaN
3825,392.79085501,17.55854
3826,374.37895318,20.5783
3827,55.53554864,7.942372
3828,924.28484575,27.56654
3829,22.25283196,1.143201
3830,533.61289875,24.51954
3831,150.10276429,15.27638
3832,528.48978986,31.13523
3833,264.46984155,18.50326
3834,590.63813775,26.18787
3835,529.61574759,22.02373
3836,685.68837493,12.02891
3837,85.76735079,18.41542
3838,647.66402898,25.02335
3839,170.34516408,26.3791
3840,180.1127745,11.14203
3841,178.20605239,14.69573
3842,451.37613245,8.855859
3843,10.20968197,1.398906
3844,260.39185476,12.69634
3845,249.79551674,19.48532
3846,178.95372499,16.36581
3847,4.96409468,0.7461976
3848,15.93044347,4.791964
3849,12.26208174,2.513737
3850,325.63997922,25.71618
3851,175.09744999,4.997918
3852,431.59479264,21.6255
3853,441.13294513,23.9438
3854,199.27560588,16.34431
3855,NaN,NaN
3856,42.78722514,6.215203
3857,437.53190579,25.46128
3858,326.56501715,26.94643
3859,684.70300119,20.45862
3860,95.97553318,25.67598
3861,63.03675251,14.66562
3862,67.65562885,26.72719
3863,439.35156979,29.62134
3864,6.57821715,1.64711
3865,550.68717521,17.18208
3866,275.01213614,21.24211
3867,157.72104219,32.38272
3868,427.6324315,3.291595
3869,343.36926819,16.08928
3870,544.14953343,23.60088
3871,304.55823566,29.54706
3872,302.48301025,34.16511
3873,608.60637421,28.76297
3874,498.64753992,18.28752
3875,125.8883513,28.50929
3876,25.5438041,21.02865
3877,177.55146239,6.258845
3878,298.7427363,15.59183
3879,198.4890799,29.92686
3880,152.50682006,23.51771
3881,8.10260636,0.00140353
3882,20.69213506,3.540592
3883,575.43234563,25.6096
3884,21.82623644,22.52449
3885,465.78290728,23.72567
3886,151.80717831,11.68469
3887,254.36421111,11.05048
3888,487.60648801,17.23287
3889,626.72233952,19.32673
3890,175.66957046,17.67669
3891,108.12170453,29.7324
3892,NaN,NaN
3893,NaN,NaN
3894,26.9435995,33.07747
3895,113.17583951,11.40835
3896,NaN,NaN
3897,631.65931921,23.72174
3898,51.25532231,19.3186
3899,10.0545965,19.35865
3900,348.28825808,32.55827
3901,7.09924384,1.749793
3902,249.32773457,23.22195
3903,377.50153178,21.91339
3904,127.5418333,30.52829
3905,5.57393019,1.052623
3906,18.94392423,4.549018
3907,14.22493727,1.741705
3908,61.28613167,15.23678
3909,657.36399771,8.387325
3910,19.09322089,3.957467
3911,393.63248695,23.91934
3912,493.51868392,25.35553
3913,352.58228507,12.97985
3914,806.41926954,5.716748
3915,337.33284601,22.97248
3916,18.20638223,0.3481374
3917,709.28709368,30.49122
3918,120.22111426,18.22284
3919,476.34344806,13.48696
3920,4.01945361,0.4654783
3921,362.25117298,8.380444
3922,496.31674249,18.96341
3923,28.44644304,2.130152
3924,818.47780767,19.80397
3925,324.79007531,14.13401
3926,2.99710698,NaN
3927,5.4715304,1.192982
3928,505.387207,22.18004
3929,273.72393153,33.99675
3930,177.72207868,33.17855
3931,170.71392544,1.753534
3932,1031.45735797,22.89989
3933,22.55861573,13.91779
3934,141.72939532,19.75138
3935,493.57921254,26.52584
3936,1047.36818596,18.04446
3937,237.29613995,25.87356
3938,5.86602321,2.451092
3939,490.46381997,15.9624
3940,459.73230109,35.11273
3941,4.03932997,3.130399
3942,26.25067496,1.067283
3943,246.81031193,25.09118
3944,435.16029934,10.83301
3945,120.00934386,17.05018
3946,8.09476338,2.176316
3947,343.44924938,31.84918
3948,182.76724396,24.71701
3949,783.44331796,20.87647
3950,NaN,NaN
3951,158.46930143,10.45536
3952,126.71287459,14.80777
3953,474.5937614,23.6505
3954,248.25407857,15.36914
3955,121.45105703,16.62317
3956,17.47986848,1.19232
3957,785.53443749,24.89214
3958,531.67085672,31.89758
3959,3.40662564,1.052941
3960,579.65408614,20.42816
3961,691.74493485,33.08774
3962,676.38468686,23.91779
3963,177.59313562,2.869304
3964,310.93652891,22.57183
3965,498.65001759,17.09084
3966,16.15897025,1.05168
3967,464.68460563,11.82257
3968,202.73518447,20.34608
3969,326.31159946,29.78562
3970,NaN,NaN
3971,10.66748239,8.330448
3972,121.64271093,17.43447
3973,587.18723984,29.3854
3974,224.491903,6.677225
3975,196.34807417,16.25942
3976,276.20360837,19.54877
3977,285.36557584,22.67554
3978,28.46308671,1.401389
3979,4.9722007,9.040521
3980,47.53641313,3.140009
3981,7.68726574,0.7447388
3982,178.63209513,14.71776
3983,35.92305667,3.033391
3984,49.80204508,4.565041
3985,19.32893742,1.932173
3986,273.44154506,13.8422
3987,448.60857866,19.90532
3988,121.19249595,15.54505
3989,4.3853425,NaN
3990,574.79922042,26.10577
3991,268.12679499,31.06932
3992,351.6095179,24.54827
3993,192.19889707,26.95805
3994,117.31327392,7.322239
3995,129.52839288,13.53247
3996,593.3815816,28.64674
3997,28.64942122,1.047086
3998,5.47402526,NaN
3999,170.31966654,6.248708
4000,480.61147421,9.293777
4001,4.15729398,NaN
4002,497.72938227,15.87299
4003,5.99359215,1.739845
4004,168.24778953,19.8571
4005,305.05207077,25.79849
4006,369.33081492,25.5357
4007,91.81774223,19.48615
4008,190.6417636,14.2917
4009,90.4920257,18.64427
4010,320.16775787,7.499555
4011,137.30482328,19.34863
4012,569.14688692,31.80272
4013,213.77849103,10.6665
4014,324.47506029,22.54356
4015,NaN,NaN
4016,1026.5596165,18.29564
4017,492.5277371,28.23619
4018,689.63233709,28.33467
4019,450.61323834,16.6202
4020,6.52995683,0.7455778
4021,739.7877451,31.92323
4022,339.94171028,12.3772
4023,875.45138447,39.57281
4024,NaN,NaN
4025,150.14713259,16.05114
4026,226.82428494,17.80181
4027,490.28130837,28.11635
4028,11.70898792,8.64812
4029,100.46009629,14.37456
4030,441.76675229,9.48378
4031,25.35624292,4.540962
4032,26.35581163,6.814127
4033,612.7013063,18.42356
4034,428.34214763,16.22096
4035,504.65846026,22.01919
4036,180.53615661,5.705259
4037,456.45440075,33.34782
4038,38.22764518,19.3153
4039,12.72786588,0.00144402
4040,15.92115511,15.03028
4041,NaN,NaN
4042,7.05982278,0.7034665
4043,595.67325343,21.70036
4044,8.47063864,0.00132235
4045,NaN,NaN
4046,223.08939825,30.46557
4047,161.47550363,20.2966
